model,dataset,seed,layer_group,cheap_auroc,hidden_only_auroc,cheap_plus_layer_auroc,gain_over_cheap
mistral7b_v03,commonsenseqa,7,early,0.7587907375643226,0.5641080617495712,0.7252358490566038,-0.0335548885077188
mistral7b_v03,commonsenseqa,7,middle,0.7587907375643226,0.6863207547169812,0.7499463979416809,-0.0088443396226416
mistral7b_v03,commonsenseqa,7,late,0.7587907375643226,0.7278623499142367,0.7471054888507718,-0.0116852487135508
mistral7b_v03,commonsenseqa,7,final,0.7587907375643226,0.7457118353344768,0.7435677530017153,-0.0152229845626072
mistral7b_v03,commonsenseqa,7,all,0.7587907375643226,0.7375643224699829,0.7529481132075471,-0.0058426243567755
mistral7b_v03,commonsenseqa,123,early,0.7520904802744425,0.5436320754716981,0.7111385077186964,-0.0409519725557461
mistral7b_v03,commonsenseqa,123,middle,0.7520904802744425,0.6765651801029159,0.7357418524871355,-0.0163486277873069
mistral7b_v03,commonsenseqa,123,late,0.7520904802744425,0.716069897084048,0.7294168096054889,-0.0226736706689535
mistral7b_v03,commonsenseqa,123,final,0.7520904802744425,0.7368138936535162,0.7257718696397942,-0.0263186106346482
mistral7b_v03,commonsenseqa,123,all,0.7520904802744425,0.7407804459691252,0.7405124356775301,-0.0115780445969123
mistral7b_v03,commonsenseqa,777,early,0.763507718696398,0.5003216123499142,0.6729738421955402,-0.0905338765008577
mistral7b_v03,commonsenseqa,777,middle,0.763507718696398,0.6606453687821612,0.7314536878216125,-0.0320540308747855
mistral7b_v03,commonsenseqa,777,late,0.763507718696398,0.7117817324185249,0.7399764150943398,-0.0235313036020582
mistral7b_v03,commonsenseqa,777,final,0.763507718696398,0.7517688679245282,0.7511256432246998,-0.0123820754716982
mistral7b_v03,commonsenseqa,777,all,0.763507718696398,0.707868782161235,0.7346162092624358,-0.0288915094339622
mistral7b_v03,commonsenseqa,2025,early,0.7505360205831904,0.5313036020583192,0.7342945969125214,-0.0162414236706689
mistral7b_v03,commonsenseqa,2025,middle,0.7505360205831904,0.6722234133790738,0.7360098627787307,-0.0145261578044596
mistral7b_v03,commonsenseqa,2025,late,0.7505360205831904,0.7205188679245282,0.7393331903945111,-0.0112028301886792
mistral7b_v03,commonsenseqa,2025,final,0.7505360205831904,0.7285591766723842,0.7254502572898798,-0.0250857632933105
mistral7b_v03,commonsenseqa,2025,all,0.7505360205831904,0.7237349914236707,0.7349378216123499,-0.0155981989708404
mistral7b_v03,hellaswag,42,early,0.7088210702341138,0.6444920568561873,0.7464987458193981,0.0376776755852843
mistral7b_v03,hellaswag,42,middle,0.7088210702341138,0.6682692307692307,0.735315635451505,0.0264945652173912
mistral7b_v03,hellaswag,42,late,0.7088210702341138,0.7288879598662207,0.7363607859531773,0.0275397157190635
mistral7b_v03,hellaswag,42,final,0.7088210702341138,0.7379807692307693,0.7490071070234113,0.0401860367892975
mistral7b_v03,hellaswag,42,all,0.7088210702341138,0.7302466555183947,0.7380330267558529,0.0292119565217391
mistral7b_v03,hellaswag,7,early,0.711068143812709,0.5963106187290971,0.7190112876254181,0.0079431438127091
mistral7b_v03,hellaswag,7,middle,0.711068143812709,0.6015363712374582,0.6860367892976588,-0.0250313545150502
mistral7b_v03,hellaswag,7,late,0.711068143812709,0.7293582775919732,0.7291492474916388,0.0180811036789297
mistral7b_v03,hellaswag,7,final,0.711068143812709,0.7258570234113713,0.7247596153846154,0.0136914715719064
mistral7b_v03,hellaswag,7,all,0.711068143812709,0.6981082775919732,0.7049017558528428,-0.0061663879598662
mistral7b_v03,hellaswag,123,early,0.7003553511705686,0.5588942307692307,0.6997282608695652,-0.0006270903010033
mistral7b_v03,hellaswag,123,middle,0.7003553511705686,0.6339360367892977,0.7043791806020067,0.004023829431438
mistral7b_v03,hellaswag,123,late,0.7003553511705686,0.7153532608695652,0.7414820234113713,0.0411266722408026
mistral7b_v03,hellaswag,123,final,0.7003553511705686,0.7287311872909699,0.7325982441471571,0.0322428929765885
mistral7b_v03,hellaswag,123,all,0.7003553511705686,0.6928302675585285,0.7150919732441471,0.0147366220735785
mistral7b_v03,hellaswag,777,early,0.726693143812709,0.5933319397993311,0.7225125418060201,-0.0041806020066889
mistral7b_v03,hellaswag,777,middle,0.726693143812709,0.7286789297658862,0.7656249999999999,0.0389318561872908
mistral7b_v03,hellaswag,777,late,0.726693143812709,0.7420568561872909,0.7555915551839465,0.0288984113712374
mistral7b_v03,hellaswag,777,final,0.726693143812709,0.7591973244147157,0.7572115384615384,0.0305183946488294
mistral7b_v03,hellaswag,777,all,0.726693143812709,0.7676630434782609,0.7637959866220736,0.0371028428093646
mistral7b_v03,hellaswag,2025,early,0.7684991638795987,0.6069711538461537,0.7876776755852842,0.0191785117056855
mistral7b_v03,hellaswag,2025,middle,0.7684991638795987,0.7005121237458195,0.7883570234113713,0.0198578595317725
mistral7b_v03,hellaswag,2025,late,0.7684991638795987,0.7836015886287626,0.7896634615384615,0.0211642976588627
mistral7b_v03,hellaswag,2025,final,0.7684991638795987,0.7975020903010033,0.8137541806020067,0.0452550167224079
mistral7b_v03,hellaswag,2025,all,0.7684991638795987,0.7720526755852842,0.7952550167224081,0.0267558528428093
mistral7b_v03,mmlu_all,42,early,0.7799067362297427,0.6841497760746109,0.7604690890622836,-0.0194376471674591
mistral7b_v03,mmlu_all,42,middle,0.7799067362297427,0.7491573941548546,0.7794450343967865,-0.0004617018329562
mistral7b_v03,mmlu_all,42,late,0.7799067362297427,0.7881711990396603,0.795004386167413,0.0150976499376702
mistral7b_v03,mmlu_all,42,final,0.7799067362297427,0.7709035504870956,0.7688720624220878,-0.0110346738076548
mistral7b_v03,mmlu_all,42,all,0.7799067362297427,0.7873401357403389,0.7845699247426012,0.0046631885128585
mistral7b_v03,mmlu_all,7,early,0.7284269818551179,0.6546008587654093,0.7016021053603583,-0.0268248764947596
mistral7b_v03,mmlu_all,7,middle,0.7284269818551179,0.6845191375409759,0.714529756683134,-0.0138972251719838
mistral7b_v03,mmlu_all,7,late,0.7284269818551179,0.7029872108592271,0.7189159240962186,-0.0095110577588992
mistral7b_v03,mmlu_all,7,final,0.7284269818551179,0.7206703910614525,0.7201163488619049,-0.0083106329932129
mistral7b_v03,mmlu_all,7,all,0.7284269818551179,0.7102359296366406,0.7156840112655247,-0.0127429705895931
mistral7b_v03,mmlu_all,123,early,0.7280114502054572,0.6660048940394293,0.6937531742001015,-0.0342582760053556
mistral7b_v03,mmlu_all,123,middle,0.7280114502054572,0.6678517013712545,0.6896901980700862,-0.0383212521353709
mistral7b_v03,mmlu_all,123,late,0.7280114502054572,0.7257491112239716,0.7295812364375087,0.0015697862320515
mistral7b_v03,mmlu_all,123,final,0.7280114502054572,0.7360450620988965,0.7374301675977654,0.0094187173923081
mistral7b_v03,mmlu_all,123,all,0.7280114502054572,0.697908490696708,0.6961540237314743,-0.0318574264739829
mistral7b_v03,mmlu_all,777,early,0.7414008033611893,0.6796250981116394,0.7340597442171846,-0.0073410591440047
mistral7b_v03,mmlu_all,777,middle,0.7414008033611893,0.726303153423519,0.7480493097557597,0.0066485063945703
mistral7b_v03,mmlu_all,777,late,0.7414008033611893,0.7343829355002539,0.7246871970081721,-0.0167136063530172
mistral7b_v03,mmlu_all,777,final,0.7414008033611893,0.7533127106514613,0.7358142111824184,-0.0055865921787708
mistral7b_v03,mmlu_all,777,all,0.7414008033611893,0.7443556950921094,0.7274574080059097,-0.0139433953552795
mistral7b_v03,mmlu_all,2025,early,0.7723348261692599,0.7070963571725379,0.7624082367606999,-0.0099265894085599
mistral7b_v03,mmlu_all,2025,middle,0.7723348261692599,0.7708573803037999,0.7831848192437325,0.0108499930744726
mistral7b_v03,mmlu_all,2025,late,0.7723348261692599,0.7573756867814765,0.7617618541945611,-0.0105729719746987
mistral7b_v03,mmlu_all,2025,final,0.7723348261692599,0.7542822845006695,0.7599612170460316,-0.0123736091232282
mistral7b_v03,mmlu_all,2025,all,0.7723348261692599,0.7522507964356618,0.7492959047047416,-0.0230389214645182
olmo2_7b_instruct,arc_challenge,42,early,0.8377525252525253,0.6477272727272727,0.8226010101010102,-0.0151515151515151
olmo2_7b_instruct,arc_challenge,42,middle,0.8377525252525253,0.711489898989899,0.8194444444444444,-0.0183080808080808
olmo2_7b_instruct,arc_challenge,42,late,0.8377525252525253,0.7159090909090909,0.7695707070707072,-0.0681818181818181
olmo2_7b_instruct,arc_challenge,42,final,0.8377525252525253,0.8181818181818182,0.8282828282828283,-0.009469696969697
olmo2_7b_instruct,arc_challenge,42,all,0.8377525252525253,0.8345959595959597,0.8434343434343433,0.005681818181818
olmo2_7b_instruct,arc_challenge,7,early,0.7108585858585859,0.5315656565656566,0.702020202020202,-0.0088383838383838
olmo2_7b_instruct,arc_challenge,7,middle,0.7108585858585859,0.5845959595959597,0.634469696969697,-0.0763888888888888
olmo2_7b_instruct,arc_challenge,7,late,0.7108585858585859,0.6862373737373737,0.6950757575757576,-0.0157828282828282
olmo2_7b_instruct,arc_challenge,7,final,0.7108585858585859,0.75,0.7140151515151515,0.0031565656565656
olmo2_7b_instruct,arc_challenge,7,all,0.7108585858585859,0.6767676767676768,0.6641414141414141,-0.0467171717171717
olmo2_7b_instruct,arc_challenge,123,early,0.7525252525252525,0.3888888888888889,0.6963383838383838,-0.0561868686868687
olmo2_7b_instruct,arc_challenge,123,middle,0.7525252525252525,0.6224747474747476,0.6672979797979798,-0.0852272727272727
olmo2_7b_instruct,arc_challenge,123,late,0.7525252525252525,0.7481060606060607,0.7720959595959597,0.0195707070707071
olmo2_7b_instruct,arc_challenge,123,final,0.7525252525252525,0.7285353535353536,0.7544191919191918,0.0018939393939393
olmo2_7b_instruct,arc_challenge,123,all,0.7525252525252525,0.6571969696969697,0.69760101010101,-0.0549242424242424
olmo2_7b_instruct,arc_challenge,777,early,0.7935606060606061,0.6003787878787878,0.8327020202020202,0.0391414141414141
olmo2_7b_instruct,arc_challenge,777,middle,0.7935606060606061,0.6849747474747474,0.759469696969697,-0.034090909090909
olmo2_7b_instruct,arc_challenge,777,late,0.7935606060606061,0.8156565656565656,0.8169191919191919,0.0233585858585858
olmo2_7b_instruct,arc_challenge,777,final,0.7935606060606061,0.8282828282828283,0.8131313131313131,0.019570707070707
olmo2_7b_instruct,arc_challenge,777,all,0.7935606060606061,0.8118686868686869,0.8219696969696969,0.0284090909090908
olmo2_7b_instruct,arc_challenge,2025,early,0.8440656565656566,0.5410353535353536,0.7531565656565657,-0.0909090909090908
olmo2_7b_instruct,arc_challenge,2025,middle,0.8440656565656566,0.6868686868686867,0.7386363636363636,-0.1054292929292929
olmo2_7b_instruct,arc_challenge,2025,late,0.8440656565656566,0.7455808080808081,0.7411616161616161,-0.1029040404040404
olmo2_7b_instruct,arc_challenge,2025,final,0.8440656565656566,0.7859848484848484,0.7657828282828283,-0.0782828282828282
olmo2_7b_instruct,arc_challenge,2025,all,0.8440656565656566,0.7720959595959596,0.7626262626262627,-0.0814393939393939
olmo2_7b_instruct,commonsenseqa,42,early,0.7601894131574498,0.5017193753875642,0.725463667625007,-0.0347257455324427
olmo2_7b_instruct,commonsenseqa,42,middle,0.7601894131574498,0.6858334742657421,0.7620497209538305,0.0018603077963806
olmo2_7b_instruct,commonsenseqa,42,late,0.7601894131574498,0.7795817126106318,0.7950279046169456,0.0348384914594958
olmo2_7b_instruct,commonsenseqa,42,final,0.7601894131574498,0.7432211511359151,0.7632899261514178,0.0031005129939679
olmo2_7b_instruct,commonsenseqa,42,all,0.7601894131574498,0.7692090873217204,0.7784542533400981,0.0182648401826482
olmo2_7b_instruct,commonsenseqa,7,early,0.7627825694796775,0.5227464907830205,0.7303117424883026,-0.0324708269913749
olmo2_7b_instruct,commonsenseqa,7,middle,0.7627825694796775,0.6466542646146908,0.7101302215457468,-0.0526523479339307
olmo2_7b_instruct,commonsenseqa,7,late,0.7627825694796775,0.7313828287953097,0.7242798353909464,-0.038502734088731
olmo2_7b_instruct,commonsenseqa,7,final,0.7627825694796775,0.7134562263938216,0.726027397260274,-0.0367551722194035
olmo2_7b_instruct,commonsenseqa,7,all,0.7627825694796775,0.7171768419865833,0.7084390326399458,-0.0543435368397317
olmo2_7b_instruct,commonsenseqa,123,early,0.7910254242065505,0.5177292970291448,0.7423191837194881,-0.0487062404870624
olmo2_7b_instruct,commonsenseqa,123,middle,0.7910254242065505,0.6540954958002142,0.7537628953154067,-0.0372625288911437
olmo2_7b_instruct,commonsenseqa,123,late,0.7910254242065505,0.7727042110603755,0.7889396245560629,-0.0020857996504876
olmo2_7b_instruct,commonsenseqa,123,final,0.7910254242065505,0.748576582670951,0.7661085743277525,-0.024916849878798
olmo2_7b_instruct,commonsenseqa,123,all,0.7910254242065505,0.7561305597835278,0.780483680027059,-0.0105417441794914
olmo2_7b_instruct,commonsenseqa,777,early,0.7781723885224646,0.5052708720897457,0.7358926658774452,-0.0422797226450194
olmo2_7b_instruct,commonsenseqa,777,middle,0.7781723885224646,0.6642426292350189,0.7583291053610688,-0.0198432831613958
olmo2_7b_instruct,commonsenseqa,777,late,0.7781723885224646,0.7764248266531372,0.7847116522915609,0.0065392637690963
olmo2_7b_instruct,commonsenseqa,777,final,0.7781723885224646,0.7765939455437172,0.7857827385985681,0.0076103500761034
olmo2_7b_instruct,commonsenseqa,777,all,0.7781723885224646,0.7630080613337844,0.7732679406956424,-0.0049044478268222
olmo2_7b_instruct,commonsenseqa,2025,early,0.7685326117594004,0.5502001240205198,0.7481255989627373,-0.020407012796663
olmo2_7b_instruct,commonsenseqa,2025,middle,0.7685326117594004,0.6578724843565026,0.7469981396922036,-0.0215344720671967
olmo2_7b_instruct,commonsenseqa,2025,late,0.7685326117594004,0.748745701561531,0.7768758103613507,0.0083431986019503
olmo2_7b_instruct,commonsenseqa,2025,final,0.7685326117594004,0.7230396301933594,0.7546648627318338,-0.0138677490275666
olmo2_7b_instruct,commonsenseqa,2025,all,0.7685326117594004,0.7362309036586053,0.7638536557866847,-0.0046789559727156
olmo2_7b_instruct,hellaswag,42,early,0.7483852583586627,0.6104673252279635,0.7575037993920972,0.0091185410334345
olmo2_7b_instruct,hellaswag,42,middle,0.7483852583586627,0.593987462006079,0.7263487841945288,-0.0220364741641339
olmo2_7b_instruct,hellaswag,42,late,0.7483852583586627,0.7419737841945289,0.7813924772036474,0.0330072188449847
olmo2_7b_instruct,hellaswag,42,final,0.7483852583586627,0.7536094224924011,0.7907009878419453,0.0423157294832826
olmo2_7b_instruct,hellaswag,42,all,0.7483852583586627,0.7320478723404256,0.7652450607902735,0.0168598024316108
olmo2_7b_instruct,hellaswag,7,early,0.6905870060790275,0.6239551671732522,0.6946713525835867,0.0040843465045592
olmo2_7b_instruct,hellaswag,7,middle,0.6905870060790275,0.5919927811550152,0.6786664133738601,-0.0119205927051673
olmo2_7b_instruct,hellaswag,7,late,0.6905870060790275,0.6624715045592705,0.6902070668693009,-0.0003799392097265
olmo2_7b_instruct,hellaswag,7,final,0.6905870060790275,0.7157579787234042,0.7209346504559271,0.0303476443768996
olmo2_7b_instruct,hellaswag,7,all,0.6905870060790275,0.6900645896656534,0.709488981762918,0.0189019756838905
olmo2_7b_instruct,hellaswag,123,early,0.6894946808510638,0.6309365501519757,0.7145231762917933,0.0250284954407294
olmo2_7b_instruct,hellaswag,123,middle,0.6894946808510638,0.652830547112462,0.7196998480243162,0.0302051671732523
olmo2_7b_instruct,hellaswag,123,late,0.6894946808510638,0.7603058510638299,0.7719414893617021,0.0824468085106383
olmo2_7b_instruct,hellaswag,123,final,0.6894946808510638,0.7332826747720365,0.7376994680851064,0.0482047872340426
olmo2_7b_instruct,hellaswag,123,all,0.6894946808510638,0.7371770516717326,0.7347074468085106,0.0452127659574468
olmo2_7b_instruct,hellaswag,777,early,0.7209821428571428,0.6202032674772036,0.7312879939209727,0.0103058510638298
olmo2_7b_instruct,hellaswag,777,middle,0.7209821428571428,0.6145516717325227,0.7020326747720363,-0.0189494680851064
olmo2_7b_instruct,hellaswag,777,late,0.7209821428571428,0.720934650455927,0.721931990881459,0.0009498480243161
olmo2_7b_instruct,hellaswag,777,final,0.7209821428571428,0.7127184650455927,0.7383643617021278,0.017382218844985
olmo2_7b_instruct,hellaswag,777,all,0.7209821428571428,0.724354103343465,0.7327602583586625,0.0117781155015197
olmo2_7b_instruct,hellaswag,2025,early,0.6916318389057751,0.5845364741641338,0.6973784194528875,0.0057465805471124
olmo2_7b_instruct,hellaswag,2025,middle,0.6916318389057751,0.6263297872340426,0.711673632218845,0.0200417933130699
olmo2_7b_instruct,hellaswag,2025,late,0.6916318389057751,0.7108662613981763,0.7408339665653496,0.0492021276595745
olmo2_7b_instruct,hellaswag,2025,final,0.6916318389057751,0.6961436170212766,0.7282009878419453,0.0365691489361702
olmo2_7b_instruct,hellaswag,2025,all,0.6916318389057751,0.695573708206687,0.7274411094224924,0.0358092705167173
olmo2_7b_instruct,mmlu_all,42,early,0.7651178451178452,0.6474971941638608,0.7378675645342312,-0.027250280583614
olmo2_7b_instruct,mmlu_all,42,middle,0.7651178451178452,0.7185185185185186,0.7529517396184063,-0.0121661054994388
olmo2_7b_instruct,mmlu_all,42,late,0.7651178451178452,0.7516947250280583,0.7639955106621772,-0.001122334455668
olmo2_7b_instruct,mmlu_all,42,final,0.7651178451178452,0.7759820426487093,0.7825813692480358,0.0174635241301905
olmo2_7b_instruct,mmlu_all,42,all,0.7651178451178452,0.7517845117845118,0.7612570145903479,-0.0038608305274973
olmo2_7b_instruct,mmlu_all,7,early,0.7732884399551067,0.6873176206509538,0.7489113355780023,-0.0243771043771043
olmo2_7b_instruct,mmlu_all,7,middle,0.7732884399551067,0.7314029180695848,0.7571268237934905,-0.0161616161616161
olmo2_7b_instruct,mmlu_all,7,late,0.7732884399551067,0.7661952861952863,0.7770594837261504,0.0037710437710437
olmo2_7b_instruct,mmlu_all,7,final,0.7732884399551067,0.7647586980920315,0.7654769921436587,-0.0078114478114479
olmo2_7b_instruct,mmlu_all,7,all,0.7732884399551067,0.7727946127946128,0.774006734006734,0.0007182940516273
olmo2_7b_instruct,mmlu_all,123,early,0.7134455667789001,0.6453872053872054,0.7235465768799102,0.01010101010101
olmo2_7b_instruct,mmlu_all,123,middle,0.7134455667789001,0.7012345679012345,0.7283501683501684,0.0149046015712682
olmo2_7b_instruct,mmlu_all,123,late,0.7134455667789001,0.7287542087542087,0.7328395061728395,0.0193939393939394
olmo2_7b_instruct,mmlu_all,123,final,0.7134455667789001,0.7163636363636363,0.7134904601571268,4.4893378226662506e-05
olmo2_7b_instruct,mmlu_all,123,all,0.7134455667789001,0.7180695847362515,0.7221997755331089,0.0087542087542087
olmo2_7b_instruct,mmlu_all,777,early,0.7631874298540966,0.66006734006734,0.7493602693602694,-0.0138271604938271
olmo2_7b_instruct,mmlu_all,777,middle,0.7631874298540966,0.7144332210998877,0.7357575757575757,-0.0274298540965208
olmo2_7b_instruct,mmlu_all,777,late,0.7631874298540966,0.7605387205387206,0.7544781144781144,-0.0087093153759821
olmo2_7b_instruct,mmlu_all,777,final,0.7631874298540966,0.7554657687991021,0.7579797979797979,-0.0052076318742987
olmo2_7b_instruct,mmlu_all,777,all,0.7631874298540966,0.7377328843995511,0.7369696969696969,-0.0262177328843996
olmo2_7b_instruct,mmlu_all,2025,early,0.7464870931537598,0.6223569023569024,0.7250729517396185,-0.0214141414141413
olmo2_7b_instruct,mmlu_all,2025,middle,0.7464870931537598,0.6693602693602694,0.7133557800224466,-0.0331313131313132
olmo2_7b_instruct,mmlu_all,2025,late,0.7464870931537598,0.717037037037037,0.7178900112233446,-0.0285970819304152
olmo2_7b_instruct,mmlu_all,2025,final,0.7464870931537598,0.7276767676767677,0.731223344556678,-0.0152637485970817
olmo2_7b_instruct,mmlu_all,2025,all,0.7464870931537598,0.7232772166105499,0.7314478114478115,-0.0150392817059483
qwen25_7b,arc_challenge,42,early,0.8834019204389576,0.4499314128943758,0.6282578875171467,-0.2551440329218108
qwen25_7b,arc_challenge,42,middle,0.8834019204389576,0.5582990397805212,0.7146776406035665,-0.168724279835391
qwen25_7b,arc_challenge,42,late,0.8834019204389576,0.6529492455418381,0.7270233196159122,-0.1563786008230454
qwen25_7b,arc_challenge,42,final,0.8834019204389576,0.5486968449931413,0.6145404663923182,-0.2688614540466394
qwen25_7b,arc_challenge,42,all,0.8834019204389576,0.6831275720164608,0.728395061728395,-0.1550068587105626
qwen25_7b,arc_challenge,7,early,0.7750342935528121,0.4334705075445816,0.6131687242798354,-0.1618655692729766
qwen25_7b,arc_challenge,7,middle,0.7750342935528121,0.5802469135802469,0.6556927297668038,-0.1193415637860082
qwen25_7b,arc_challenge,7,late,0.7750342935528121,0.6584362139917694,0.6625514403292181,-0.1124828532235939
qwen25_7b,arc_challenge,7,final,0.7750342935528121,0.5733882030178327,0.5871056241426611,-0.1879286694101509
qwen25_7b,arc_challenge,7,all,0.7750342935528121,0.6049382716049383,0.6556927297668038,-0.1193415637860082
qwen25_7b,arc_challenge,123,early,0.914951989026063,0.4663923182441701,0.6735253772290809,-0.2414266117969821
qwen25_7b,arc_challenge,123,middle,0.914951989026063,0.5706447187928669,0.7379972565157751,-0.1769547325102879
qwen25_7b,arc_challenge,123,late,0.914951989026063,0.6680384087791494,0.7133058984910837,-0.2016460905349792
qwen25_7b,arc_challenge,123,final,0.914951989026063,0.7421124828532235,0.766803840877915,-0.148148148148148
qwen25_7b,arc_challenge,123,all,0.914951989026063,0.7187928669410151,0.7503429355281206,-0.1646090534979424
qwen25_7b,arc_challenge,777,early,0.7654320987654321,0.5006858710562414,0.6186556927297667,-0.1467764060356653
qwen25_7b,arc_challenge,777,middle,0.7654320987654321,0.3264746227709191,0.6364883401920438,-0.1289437585733882
qwen25_7b,arc_challenge,777,late,0.7654320987654321,0.7187928669410151,0.6762688614540466,-0.0891632373113854
qwen25_7b,arc_challenge,777,final,0.7654320987654321,0.7352537722908092,0.7462277091906722,-0.0192043895747598
qwen25_7b,arc_challenge,777,all,0.7654320987654321,0.5857338820301783,0.5733882030178326,-0.1920438957475995
qwen25_7b,arc_challenge,2025,early,0.8134430727023321,0.448559670781893,0.6282578875171467,-0.1851851851851853
qwen25_7b,arc_challenge,2025,middle,0.8134430727023321,0.6310013717421125,0.6803840877914952,-0.1330589849108369
qwen25_7b,arc_challenge,2025,late,0.8134430727023321,0.5541838134430728,0.6447187928669409,-0.1687242798353911
qwen25_7b,arc_challenge,2025,final,0.8134430727023321,0.6337448559670782,0.5967078189300412,-0.2167352537722908
qwen25_7b,arc_challenge,2025,all,0.8134430727023321,0.6378600823045267,0.6447187928669411,-0.1687242798353909
qwen25_7b,commonsenseqa,42,early,0.8339317088075777,0.5078298067374531,0.7343976777939042,-0.0995340310136735
qwen25_7b,commonsenseqa,42,middle,0.8339317088075777,0.4576426552593384,0.729967153005882,-0.1039645558016957
qwen25_7b,commonsenseqa,42,late,0.8339317088075777,0.7770987701474295,0.8136887938278207,-0.020242914979757
qwen25_7b,commonsenseqa,42,final,0.8339317088075777,0.8116263081506379,0.7884042471927278,-0.0455274616148498
qwen25_7b,commonsenseqa,42,all,0.8339317088075777,0.7316476968909938,0.7573141853181575,-0.0766175234894201
qwen25_7b,commonsenseqa,7,early,0.841341379573753,0.5424337330990757,0.7962722481093881,-0.0450691314643648
qwen25_7b,commonsenseqa,7,middle,0.841341379573753,0.5471698113207548,0.7767932167137728,-0.0645481628599802
qwen25_7b,commonsenseqa,7,late,0.841341379573753,0.7505920097777099,0.7926056069055076,-0.0487357726682453
qwen25_7b,commonsenseqa,7,final,0.841341379573753,0.8026888702161791,0.8008555496142388,-0.0404858299595142
qwen25_7b,commonsenseqa,7,all,0.841341379573753,0.7648766328011611,0.8058207929111603,-0.0355205866625927
qwen25_7b,commonsenseqa,123,early,0.8362233595600032,0.5822320678328623,0.8252234359483615,-0.0109999236116417
qwen25_7b,commonsenseqa,123,middle,0.8362233595600032,0.5578641814987396,0.7838209456878772,-0.0524024138721259
qwen25_7b,commonsenseqa,123,late,0.8362233595600032,0.739515697807654,0.7865709265907876,-0.0496524329692155
qwen25_7b,commonsenseqa,123,final,0.8362233595600032,0.8112443663585669,0.7932931021312352,-0.0429302574287679
qwen25_7b,commonsenseqa,123,all,0.8362233595600032,0.788480635551142,0.8091054923229701,-0.027117867237033
qwen25_7b,commonsenseqa,777,early,0.8025360934993507,0.5552669773126575,0.7675502253456572,-0.0349858681536935
qwen25_7b,commonsenseqa,777,middle,0.8025360934993507,0.5629058131540754,0.742036513635322,-0.0604995798640287
qwen25_7b,commonsenseqa,777,late,0.8025360934993507,0.7301963180811245,0.7505920097777099,-0.0519440837216408
qwen25_7b,commonsenseqa,777,final,0.8025360934993507,0.7548697578489039,0.7459323199144451,-0.0566037735849056
qwen25_7b,commonsenseqa,777,all,0.8025360934993507,0.7269880070277289,0.7631960889160492,-0.0393400045833015
qwen25_7b,commonsenseqa,2025,early,0.847376059888473,0.5526697731265755,0.7882514704758996,-0.0591245894125733
qwen25_7b,commonsenseqa,2025,middle,0.847376059888473,0.5644335803223589,0.7722099152089222,-0.0751661446795507
qwen25_7b,commonsenseqa,2025,late,0.847376059888473,0.7627377587655643,0.785425101214575,-0.0619509586738979
qwen25_7b,commonsenseqa,2025,final,0.847376059888473,0.8078832785883432,0.8041402490260485,-0.0432358108624244
qwen25_7b,commonsenseqa,2025,all,0.847376059888473,0.7795431976166832,0.8102513176991827,-0.0371247421892902
qwen25_7b,hellaswag,42,early,0.876981868444589,0.6613545816733067,0.8373851532644931,-0.0395967151800958
qwen25_7b,hellaswag,42,middle,0.876981868444589,0.6549312952272542,0.8446215139442232,-0.0323603545003657
qwen25_7b,hellaswag,42,late,0.876981868444589,0.8381982274981705,0.8499064964631271,-0.0270753719814619
qwen25_7b,hellaswag,42,final,0.876981868444589,0.8315310187820149,0.8307179445483373,-0.0462639238962517
qwen25_7b,hellaswag,42,all,0.876981868444589,0.8664932108301489,0.869095048377917,-0.007886820066672
qwen25_7b,hellaswag,7,early,0.8750304902837629,0.6308642979103992,0.8549475567119279,-0.0200829335718349
qwen25_7b,hellaswag,7,middle,0.8750304902837629,0.6650134157248557,0.8525083340108952,-0.0225221562728676
qwen25_7b,hellaswag,7,late,0.8750304902837629,0.882917310350435,0.897796568826734,0.022766078542971
qwen25_7b,hellaswag,7,final,0.8750304902837629,0.8929994308480363,0.8899910561834296,0.0149605658996666
qwen25_7b,hellaswag,7,all,0.8750304902837629,0.8823481583868608,0.8881209854459712,0.0130904951622082
qwen25_7b,hellaswag,123,early,0.8638913732823806,0.6041954630457761,0.8251077323359622,-0.0387836409464183
qwen25_7b,hellaswag,123,middle,0.8638913732823806,0.615415887470526,0.8186031384665419,-0.0452882348158387
qwen25_7b,hellaswag,123,late,0.8638913732823806,0.8465728921050492,0.8374664606878609,-0.0264249125945197
qwen25_7b,hellaswag,123,final,0.8638913732823806,0.8576307016830638,0.8596633872672576,-0.004227986015123
qwen25_7b,hellaswag,123,all,0.8638913732823806,0.8333197820961055,0.8411252947394097,-0.0227660785429709
qwen25_7b,hellaswag,777,early,0.8886901374095455,0.6592405886657452,0.8454345881779006,-0.0432555492316448
qwen25_7b,hellaswag,777,middle,0.8886901374095455,0.6056589966663957,0.8430766729002358,-0.0456134645093097
qwen25_7b,hellaswag,777,late,0.8886901374095455,0.8684445889909749,0.8682006667208716,-0.0204894706886739
qwen25_7b,hellaswag,777,final,0.8886901374095455,0.8947068867387592,0.8874705260590291,-0.0012196113505164
qwen25_7b,hellaswag,777,all,0.8886901374095455,0.8593381575737865,0.8638913732823807,-0.0247987641271647
qwen25_7b,hellaswag,2025,early,0.8526709488576307,0.6529799170664281,0.8303927148548663,-0.0222782340027644
qwen25_7b,hellaswag,2025,middle,0.8526709488576307,0.65110984632897,0.8376290755345964,-0.0150418733230343
