model_key,dataset,seed,pca_dim,cheap_auc,cheap_plus_pca_auc,gain,pca_explained_variance,n_total
falcon3_7b_instruct,mmlu_all,7,32,0.811650214192587,0.8318122555410691,0.020162041348482096,0.6500574350357056,1000
falcon3_7b_instruct,mmlu_all,7,64,0.811650214192587,0.8213354442168002,0.009685230024213176,0.7522546648979187,1000
falcon3_7b_instruct,mmlu_all,7,128,0.811650214192587,0.8018252933507171,-0.009824920841869922,0.8329132795333862,1000
falcon3_7b_instruct,mmlu_all,7,256,0.811650214192587,0.7587539579065004,-0.05289625628608663,0.9108498096466064,1000
falcon3_7b_instruct,mmlu_all,123,8,0.762292791953809,0.7625721735891228,0.00027938163531382454,0.35145992040634155,1000
falcon3_7b_instruct,mmlu_all,123,16,0.762292791953809,0.7602439932948407,-0.0020487986589682317,0.4852120280265808,1000
falcon3_7b_instruct,mmlu_all,123,32,0.762292791953809,0.7614546470478674,-0.0008381449059415846,0.6526456475257874,1000
falcon3_7b_instruct,mmlu_all,123,64,0.762292791953809,0.7505587632706276,-0.011734028683181297,0.75922691822052,1000
falcon3_7b_instruct,mmlu_all,123,128,0.762292791953809,0.7384522257403614,-0.023840566213447545,0.8389270901679993,1000
falcon3_7b_instruct,mmlu_all,123,256,0.762292791953809,0.747532128888061,-0.01476066306574797,0.915013313293457,1000
falcon3_7b_instruct,mmlu_all,777,8,0.7923263177500467,0.8043397280685417,0.01201341031849501,0.3515937328338623,1000
falcon3_7b_instruct,mmlu_all,777,16,0.7923263177500467,0.8121158502514434,0.0197895325013967,0.485675573348999,1000
falcon3_7b_instruct,mmlu_all,777,32,0.7923263177500467,0.8132333767926988,0.02090705904265211,0.6470316648483276,1000
falcon3_7b_instruct,mmlu_all,777,64,0.7923263177500467,0.8042466008567704,0.011920283106723661,0.7557008266448975,1000
falcon3_7b_instruct,mmlu_all,777,128,0.7923263177500467,0.759173030359471,-0.03315328739057566,0.8365928530693054,1000
falcon3_7b_instruct,mmlu_all,777,256,0.7923263177500467,0.7618737195008383,-0.03045259824920843,0.9132488965988159,1000
falcon3_7b_instruct,mmlu_all,2025,8,0.8183553734401192,0.8289718755820451,0.010616502141925888,0.3485768437385559,1000
falcon3_7b_instruct,mmlu_all,2025,16,0.8183553734401192,0.8283665487055317,0.010011175265412509,0.4768761992454529,1000
falcon3_7b_instruct,mmlu_all,2025,32,0.8183553734401192,0.8261314956230211,0.007776122182901912,0.6436997056007385,1000
falcon3_7b_instruct,mmlu_all,2025,64,0.8183553734401192,0.7944216800149003,-0.023933693425218894,0.7595226764678955,1000
falcon3_7b_instruct,mmlu_all,2025,128,0.8183553734401192,0.7842708139318308,-0.03408455950828837,0.8408892154693604,1000
falcon3_7b_instruct,mmlu_all,2025,256,0.8183553734401192,0.7602905569007264,-0.05806481653939277,0.9161497354507446,1000
mistral7b_v03,arc_challenge,42,8,0.66,0.6707142857142857,0.010714285714285676,0.4229965806007385,299
mistral7b_v03,arc_challenge,42,16,0.66,0.6300000000000001,-0.029999999999999916,0.5576749444007874,299
mistral7b_v03,arc_challenge,42,32,0.66,0.565,-0.09500000000000008,0.6813353300094604,299
mistral7b_v03,arc_challenge,42,64,0.66,0.515,-0.14500000000000002,0.8052418231964111,299
mistral7b_v03,arc_challenge,42,128,0.66,0.5357142857142857,-0.12428571428571433,0.9277342557907104,299
mistral7b_v03,arc_challenge,42,256,0.66,0.5964285714285714,-0.06357142857142861,0.9999998807907104,299
mistral7b_v03,arc_challenge,7,8,0.7264285714285714,0.6607142857142857,-0.06571428571428573,0.41782528162002563,299
mistral7b_v03,arc_challenge,7,16,0.7264285714285714,0.6821428571428572,-0.04428571428571426,0.557937741279602,299
mistral7b_v03,arc_challenge,7,32,0.7264285714285714,0.6942857142857142,-0.03214285714285725,0.6768940687179565,299
mistral7b_v03,arc_challenge,7,64,0.7264285714285714,0.7064285714285715,-0.019999999999999907,0.8029478788375854,299
mistral7b_v03,arc_challenge,7,128,0.7264285714285714,0.6928571428571427,-0.033571428571428696,0.9261809587478638,299
mistral7b_v03,arc_challenge,7,256,0.7264285714285714,0.6592857142857144,-0.06714285714285706,0.9999999403953552,299
mistral7b_v03,arc_challenge,123,8,0.615,0.6064285714285713,-0.008571428571428674,0.4175117015838623,299
mistral7b_v03,arc_challenge,123,16,0.615,0.6535714285714287,0.0385714285714287,0.5573899149894714,299
mistral7b_v03,arc_challenge,123,32,0.615,0.6535714285714285,0.03857142857142848,0.6798184514045715,299
mistral7b_v03,arc_challenge,123,64,0.615,0.5778571428571428,-0.037142857142857144,0.8032093048095703,299
mistral7b_v03,arc_challenge,123,128,0.615,0.6742857142857143,0.059285714285714275,0.9256561994552612,299
mistral7b_v03,arc_challenge,123,256,0.615,0.6714285714285715,0.056428571428571495,0.9999999403953552,299
mistral7b_v03,arc_challenge,777,8,0.7378571428571428,0.7364285714285714,-0.0014285714285713347,0.4197911024093628,299
mistral7b_v03,arc_challenge,777,16,0.7378571428571428,0.7128571428571429,-0.02499999999999991,0.5587645769119263,299
mistral7b_v03,arc_challenge,777,32,0.7378571428571428,0.6857142857142856,-0.05214285714285716,0.6809568405151367,299
mistral7b_v03,arc_challenge,777,64,0.7378571428571428,0.6735714285714286,-0.06428571428571417,0.8046109676361084,299
mistral7b_v03,arc_challenge,777,128,0.7378571428571428,0.6985714285714286,-0.039285714285714146,0.9262130856513977,299
mistral7b_v03,arc_challenge,777,256,0.7378571428571428,0.7464285714285714,0.008571428571428674,0.9999999403953552,299
mistral7b_v03,arc_challenge,2025,8,0.6364285714285715,0.6328571428571429,-0.0035714285714285587,0.41611146926879883,299
mistral7b_v03,arc_challenge,2025,16,0.6364285714285715,0.6521428571428571,0.01571428571428568,0.5537884831428528,299
mistral7b_v03,arc_challenge,2025,32,0.6364285714285715,0.6871428571428573,0.05071428571428582,0.6777858734130859,299
mistral7b_v03,arc_challenge,2025,64,0.6364285714285715,0.6421428571428571,0.005714285714285672,0.8033241629600525,299
mistral7b_v03,arc_challenge,2025,128,0.6364285714285715,0.6135714285714287,-0.022857142857142798,0.9261069893836975,299
mistral7b_v03,arc_challenge,2025,256,0.6364285714285715,0.6907142857142856,0.05428571428571416,1.0000001192092896,299
mistral7b_v03,commonsenseqa,42,8,0.7032054030874786,0.6996140651801028,-0.003591337907375758,0.3749849200248718,1000
mistral7b_v03,commonsenseqa,42,16,0.7032054030874786,0.7191252144082333,0.015919811320754707,0.4887494146823883,1000
mistral7b_v03,commonsenseqa,42,32,0.7032054030874786,0.7189108061749572,0.015705403087478587,0.5919915437698364,1000
mistral7b_v03,commonsenseqa,42,64,0.7032054030874786,0.6960227272727272,-0.007182675814751405,0.6953515410423279,1000
mistral7b_v03,commonsenseqa,42,128,0.7032054030874786,0.7028301886792453,-0.0003752144082332931,0.7946434020996094,1000
mistral7b_v03,commonsenseqa,42,256,0.7032054030874786,0.7043846483704975,0.001179245283018937,0.8899658918380737,1000
mistral7b_v03,commonsenseqa,7,8,0.7587907375643226,0.7549313893653514,-0.0038593481989711576,0.37836211919784546,1000
mistral7b_v03,commonsenseqa,7,16,0.7587907375643226,0.7673134648370498,0.008522727272727182,0.4914975166320801,1000
mistral7b_v03,commonsenseqa,7,32,0.7587907375643226,0.7732632933104633,0.014472555746140703,0.5950988531112671,1000
mistral7b_v03,commonsenseqa,7,64,0.7587907375643226,0.7529481132075471,-0.0058426243567755165,0.6979317665100098,1000
mistral7b_v03,commonsenseqa,7,128,0.7587907375643226,0.7099592624356776,-0.04883147512864494,0.7965644598007202,1000
mistral7b_v03,commonsenseqa,7,256,0.7587907375643226,0.6719018010291595,-0.08688893653516305,0.8915790915489197,1000
mistral7b_v03,commonsenseqa,123,8,0.7520904802744425,0.7498391938250428,-0.0022512864493996476,0.38108348846435547,1000
mistral7b_v03,commonsenseqa,123,16,0.7520904802744425,0.7549849914236707,0.0028945111492282294,0.4926939308643341,1000
mistral7b_v03,commonsenseqa,123,32,0.7520904802744425,0.7398692109777015,-0.012221269296740944,0.5960041284561157,1000
mistral7b_v03,commonsenseqa,123,64,0.7520904802744425,0.7405124356775301,-0.011578044596912362,0.6987025737762451,1000
mistral7b_v03,commonsenseqa,123,128,0.7520904802744425,0.7331689536878215,-0.01892152658662094,0.7966040372848511,1000
mistral7b_v03,commonsenseqa,123,256,0.7520904802744425,0.7088336192109775,-0.043256861063464935,0.8912744522094727,1000
mistral7b_v03,commonsenseqa,777,8,0.763507718696398,0.7553602058319038,-0.008147512864494222,0.3780152201652527,1000
mistral7b_v03,commonsenseqa,777,16,0.763507718696398,0.7613100343053173,-0.002197684391080701,0.4923516511917114,1000
mistral7b_v03,commonsenseqa,777,32,0.763507718696398,0.7457118353344768,-0.017795883361921172,0.5954115986824036,1000
mistral7b_v03,commonsenseqa,777,64,0.763507718696398,0.7346162092624358,-0.028891509433962237,0.6983622908592224,1000
mistral7b_v03,commonsenseqa,777,128,0.763507718696398,0.7024549742710121,-0.061052744425385885,0.7967092394828796,1000
mistral7b_v03,commonsenseqa,777,256,0.763507718696398,0.7000964837049742,-0.06341123499142376,0.8912149667739868,1000
mistral7b_v03,commonsenseqa,2025,8,0.7505360205831904,0.7364386792452831,-0.014097341337907299,0.37740838527679443,1000
mistral7b_v03,commonsenseqa,2025,16,0.7505360205831904,0.7659734133790738,0.015437392795883409,0.4918064773082733,1000
mistral7b_v03,commonsenseqa,2025,32,0.7505360205831904,0.7469982847341338,-0.003537735849056589,0.5953594446182251,1000
mistral7b_v03,commonsenseqa,2025,64,0.7505360205831904,0.7349378216123499,-0.015598198970840471,0.6980063319206238,1000
mistral7b_v03,commonsenseqa,2025,128,0.7505360205831904,0.7258790737564321,-0.02465694682675823,0.796484649181366,1000
mistral7b_v03,commonsenseqa,2025,256,0.7505360205831904,0.7224485420240137,-0.028087478559176704,0.8914949893951416,1000
mistral7b_v03,hellaswag,42,8,0.7088210702341138,0.7704326923076922,0.0616116220735784,0.5012645721435547,1000
mistral7b_v03,hellaswag,42,16,0.7088210702341138,0.7726797658862877,0.06385869565217395,0.5884814858436584,1000
mistral7b_v03,hellaswag,42,32,0.7088210702341138,0.7705372073578595,0.061716137123745685,0.6707012057304382,1000
mistral7b_v03,hellaswag,42,64,0.7088210702341138,0.7380330267558529,0.029211956521739135,0.756791889667511,1000
mistral7b_v03,hellaswag,42,128,0.7088210702341138,0.7341659698996656,0.025344899665551868,0.8405212163925171,1000
mistral7b_v03,hellaswag,42,256,0.7088210702341138,0.7418478260869565,0.03302675585284276,0.916880190372467,1000
mistral7b_v03,hellaswag,7,8,0.711068143812709,0.7626985785953178,0.05163043478260876,0.5013293623924255,1000
mistral7b_v03,hellaswag,7,16,0.711068143812709,0.760921822742475,0.049853678929766,0.5891640186309814,1000
mistral7b_v03,hellaswag,7,32,0.711068143812709,0.7366220735785953,0.02555392976588633,0.6713605523109436,1000
mistral7b_v03,hellaswag,7,64,0.711068143812709,0.7049017558528428,-0.0061663879598662374,0.7570410370826721,1000
mistral7b_v03,hellaswag,7,128,0.711068143812709,0.7096049331103679,-0.0014632107023411223,0.840814471244812,1000
mistral7b_v03,hellaswag,7,256,0.711068143812709,0.7216241638795986,0.010556020066889604,0.9171366691589355,1000
mistral7b_v03,hellaswag,123,8,0.7003553511705686,0.7598244147157192,0.05946906354515058,0.5001258850097656,1000
mistral7b_v03,hellaswag,123,16,0.7003553511705686,0.7537102842809364,0.053354933110367875,0.5882202982902527,1000
mistral7b_v03,hellaswag,123,32,0.7003553511705686,0.7347930602006689,0.03443770903010035,0.6709221005439758,1000
mistral7b_v03,hellaswag,123,64,0.7003553511705686,0.7150919732441471,0.01473662207357851,0.7572027444839478,1000
mistral7b_v03,hellaswag,123,128,0.7003553511705686,0.7073578595317727,0.007002508361204085,0.8406132459640503,1000
mistral7b_v03,hellaswag,123,256,0.7003553511705686,0.6741220735785955,-0.026233277591973025,0.9169079065322876,1000
mistral7b_v03,hellaswag,777,8,0.726693143812709,0.7664088628762541,0.039715719063545096,0.4986705780029297,1000
mistral7b_v03,hellaswag,777,16,0.726693143812709,0.7699623745819398,0.04326923076923084,0.5884881019592285,1000
mistral7b_v03,hellaswag,777,32,0.726693143812709,0.7620714882943144,0.03537834448160537,0.6700513958930969,1000
mistral7b_v03,hellaswag,777,64,0.726693143812709,0.7637959866220736,0.0371028428093646,0.7562516331672668,1000
mistral7b_v03,hellaswag,777,128,0.726693143812709,0.7364130434782609,0.009719899665551868,0.8400676250457764,1000
mistral7b_v03,hellaswag,777,256,0.726693143812709,0.7264318561872911,-0.0002612876254178831,0.9167929887771606,1000
mistral7b_v03,hellaswag,2025,8,0.7684991638795987,0.8234740802675585,0.054974916387959816,0.4977750778198242,1000
mistral7b_v03,hellaswag,2025,16,0.7684991638795987,0.8307901337792644,0.06229096989966565,0.5866544246673584,1000
mistral7b_v03,hellaswag,2025,32,0.7684991638795987,0.8070129598662208,0.03851379598662208,0.6695935130119324,1000
mistral7b_v03,hellaswag,2025,64,0.7684991638795987,0.7952550167224081,0.026755852842809347,0.7553141117095947,1000
mistral7b_v03,hellaswag,2025,128,0.7684991638795987,0.7595108695652173,-0.008988294314381418,0.8398948907852173,1000
mistral7b_v03,hellaswag,2025,256,0.7684991638795987,0.750940635451505,-0.01755852842809369,0.9167120456695557,1000
mistral7b_v03,mmlu_all,42,8,0.7799067362297427,0.7884020499561383,0.00849531372639556,0.44138240814208984,1000
mistral7b_v03,mmlu_all,42,16,0.7799067362297427,0.7814303522784984,0.001523616048755727,0.541437029838562,1000
mistral7b_v03,mmlu_all,42,32,0.7799067362297427,0.7710420610369823,-0.008864675192760463,0.6778075695037842,1000
mistral7b_v03,mmlu_all,42,64,0.7799067362297427,0.7845699247426012,0.004663188512858518,0.803207516670227,1000
mistral7b_v03,mmlu_all,42,128,0.7799067362297427,0.7498037767209936,-0.030102959508749083,0.8779697418212891,1000
mistral7b_v03,mmlu_all,42,256,0.7799067362297427,0.7207165612447483,-0.05919017498499446,0.9388488531112671,1000
mistral7b_v03,mmlu_all,7,8,0.7284269818551179,0.7439863336257445,0.015559351770626617,0.44053858518600464,1000
mistral7b_v03,mmlu_all,7,16,0.7284269818551179,0.7420471859273281,0.013620204072210207,0.5497539639472961,1000
mistral7b_v03,mmlu_all,7,32,0.7284269818551179,0.7332748511011588,0.004847869246040859,0.6861010193824768,1000
mistral7b_v03,mmlu_all,7,64,0.7284269818551179,0.7156840112655247,-0.012742970589593172,0.7952835559844971,1000
mistral7b_v03,mmlu_all,7,128,0.7284269818551179,0.7022946581097926,-0.02613232374532526,0.8704683780670166,1000
mistral7b_v03,mmlu_all,7,256,0.7284269818551179,0.6907059421025901,-0.03772103975252783,0.9340689778327942,1000
mistral7b_v03,mmlu_all,123,8,0.7280114502054572,0.7298120873539867,0.0018006371485295158,0.44369345903396606,1000
mistral7b_v03,mmlu_all,123,16,0.7280114502054572,0.7192391153792881,-0.008772334826169126,0.5486245155334473,1000
mistral7b_v03,mmlu_all,123,32,0.7280114502054572,0.7092201856041367,-0.018791264601320523,0.6880028247833252,1000
mistral7b_v03,mmlu_all,123,64,0.7280114502054572,0.6961540237314743,-0.03185742647398293,0.7970845103263855,1000
mistral7b_v03,mmlu_all,123,128,0.7280114502054572,0.7062191236899211,-0.021792326515536087,0.8719144463539124,1000
mistral7b_v03,mmlu_all,123,256,0.7280114502054572,0.6979084906967081,-0.030102959508749083,0.9352798461914062,1000
mistral7b_v03,mmlu_all,777,8,0.7414008033611893,0.7605614294288747,0.019160626067685427,0.4462101459503174,1000
mistral7b_v03,mmlu_all,777,16,0.7414008033611893,0.7591763239300059,0.017775520568816594,0.5481477975845337,1000
mistral7b_v03,mmlu_all,777,32,0.7414008033611893,0.7494344152546285,0.008033611893439208,0.6840173602104187,1000
mistral7b_v03,mmlu_all,777,64,0.7414008033611893,0.7274574080059097,-0.013943395355279553,0.7983493804931641,1000
mistral7b_v03,mmlu_all,777,128,0.7414008033611893,0.7418163350108501,0.00041553164966079414,0.8730169534683228,1000
mistral7b_v03,mmlu_all,777,256,0.7414008033611893,0.7213167736275912,-0.02008402973359813,0.9359248280525208,1000
mistral7b_v03,mmlu_all,2025,8,0.7723348261692599,0.7981439586315158,0.025809132462255913,0.437447190284729,1000
mistral7b_v03,mmlu_all,2025,16,0.7723348261692599,0.7880326884897731,0.01569786232051329,0.5349434018135071,1000
mistral7b_v03,mmlu_all,2025,32,0.7723348261692599,0.7757975899164318,0.0034627637471719153,0.667522132396698,1000
mistral7b_v03,mmlu_all,2025,64,0.7723348261692599,0.7492959047047416,-0.023038921464518247,0.800712525844574,1000
mistral7b_v03,mmlu_all,2025,128,0.7723348261692599,0.7666558936238976,-0.005678932545362225,0.8775919675827026,1000
mistral7b_v03,mmlu_all,2025,256,0.7723348261692599,0.7317512350524031,-0.04058359111685672,0.9387332797050476,1000
olmo2_7b_instruct,arc_challenge,42,8,0.8377525252525253,0.86489898989899,0.02714646464646464,0.34902894496917725,299
olmo2_7b_instruct,arc_challenge,42,16,0.8377525252525253,0.8156565656565656,-0.02209595959595967,0.4840829372406006,299
olmo2_7b_instruct,arc_challenge,42,32,0.8377525252525253,0.8371212121212122,-0.0006313131313131493,0.611564040184021,299
olmo2_7b_instruct,arc_challenge,42,64,0.8377525252525253,0.8434343434343433,0.00568181818181801,0.7503740191459656,299
olmo2_7b_instruct,arc_challenge,42,128,0.8377525252525253,0.8017676767676768,-0.03598484848484851,0.9008939862251282,299
olmo2_7b_instruct,arc_challenge,42,256,0.8377525252525253,0.8623737373737373,0.024621212121212044,1.0,299
olmo2_7b_instruct,arc_challenge,7,8,0.7108585858585859,0.7102272727272727,-0.0006313131313131493,0.3520640730857849,299
olmo2_7b_instruct,arc_challenge,7,16,0.7108585858585859,0.6755050505050504,-0.03535353535353547,0.484887033700943,299
olmo2_7b_instruct,arc_challenge,7,32,0.7108585858585859,0.678030303030303,-0.03282828282828287,0.6143697500228882,299
olmo2_7b_instruct,arc_challenge,7,64,0.7108585858585859,0.6641414141414141,-0.04671717171717171,0.751315712928772,299
olmo2_7b_instruct,arc_challenge,7,128,0.7108585858585859,0.7247474747474748,0.01388888888888895,0.9008470773696899,299
olmo2_7b_instruct,arc_challenge,7,256,0.7108585858585859,0.7424242424242424,0.031565656565656575,1.0000001192092896,299
olmo2_7b_instruct,arc_challenge,123,8,0.7525252525252525,0.7720959595959597,0.019570707070707183,0.35543492436408997,299
olmo2_7b_instruct,arc_challenge,123,16,0.7525252525252525,0.76010101010101,0.007575757575757569,0.48625651001930237,299
olmo2_7b_instruct,arc_challenge,123,32,0.7525252525252525,0.7670454545454546,0.0145202020202021,0.615463137626648,299
olmo2_7b_instruct,arc_challenge,123,64,0.7525252525252525,0.69760101010101,-0.05492424242424243,0.7531510591506958,299
olmo2_7b_instruct,arc_challenge,123,128,0.7525252525252525,0.7316919191919191,-0.02083333333333337,0.9021236896514893,299
olmo2_7b_instruct,arc_challenge,123,256,0.7525252525252525,0.75,-0.002525252525252486,1.0,299
olmo2_7b_instruct,arc_challenge,777,8,0.7935606060606061,0.8093434343434344,0.015782828282828287,0.35271579027175903,299
olmo2_7b_instruct,arc_challenge,777,16,0.7935606060606061,0.8005050505050505,0.00694444444444442,0.4847196936607361,299
olmo2_7b_instruct,arc_challenge,777,32,0.7935606060606061,0.803030303030303,0.009469696969696906,0.6130039691925049,299
olmo2_7b_instruct,arc_challenge,777,64,0.7935606060606061,0.8219696969696969,0.02840909090909083,0.7518652677536011,299
olmo2_7b_instruct,arc_challenge,777,128,0.7935606060606061,0.8162878787878789,0.022727272727272818,0.9013799428939819,299
olmo2_7b_instruct,arc_challenge,777,256,0.7935606060606061,0.8049242424242424,0.011363636363636354,0.9999999403953552,299
olmo2_7b_instruct,arc_challenge,2025,8,0.8440656565656566,0.8143939393939394,-0.029671717171717127,0.3518167734146118,299
olmo2_7b_instruct,arc_challenge,2025,16,0.8440656565656566,0.8099747474747475,-0.03409090909090906,0.48300451040267944,299
olmo2_7b_instruct,arc_challenge,2025,32,0.8440656565656566,0.7398989898989898,-0.10416666666666674,0.6109988689422607,299
olmo2_7b_instruct,arc_challenge,2025,64,0.8440656565656566,0.7626262626262627,-0.08143939393939392,0.7492986917495728,299
olmo2_7b_instruct,arc_challenge,2025,128,0.8440656565656566,0.8061868686868687,-0.037878787878787845,0.8999185562133789,299
olmo2_7b_instruct,arc_challenge,2025,256,0.8440656565656566,0.8112373737373738,-0.03282828282828276,0.9999998807907104,299
olmo2_7b_instruct,commonsenseqa,42,8,0.7601894131574498,0.7529736738260331,-0.007215739331416726,0.32543814182281494,1000
olmo2_7b_instruct,commonsenseqa,42,16,0.7601894131574498,0.7646428772760584,0.0044534641186085855,0.4371732175350189,1000
olmo2_7b_instruct,commonsenseqa,42,32,0.7601894131574498,0.7772140481425108,0.017024634985061016,0.5434987545013428,1000
olmo2_7b_instruct,commonsenseqa,42,64,0.7601894131574498,0.7784542533400981,0.01826484018264829,0.64557945728302,1000
olmo2_7b_instruct,commonsenseqa,42,128,0.7601894131574498,0.7678561361970798,0.007666723039630008,0.7496563196182251,1000
olmo2_7b_instruct,commonsenseqa,42,256,0.7601894131574498,0.7249563109532667,-0.035233102204183075,0.8594186902046204,1000
olmo2_7b_instruct,commonsenseqa,7,8,0.7627825694796775,0.7560178138564744,-0.006764755623203111,0.3240779638290405,1000
olmo2_7b_instruct,commonsenseqa,7,16,0.7627825694796775,0.748012853035684,-0.014769716443993497,0.43576860427856445,1000
olmo2_7b_instruct,commonsenseqa,7,32,0.7627825694796775,0.7379220925644061,-0.02486047691527138,0.5420013070106506,1000
olmo2_7b_instruct,commonsenseqa,7,64,0.7627825694796775,0.7084390326399458,-0.0543435368397317,0.6435016393661499,1000
olmo2_7b_instruct,commonsenseqa,7,128,0.7627825694796775,0.7274367213484412,-0.03534584813123631,0.748359203338623,1000
olmo2_7b_instruct,commonsenseqa,7,256,0.7627825694796775,0.689892327639664,-0.07289024184001347,0.8591902256011963,1000
olmo2_7b_instruct,commonsenseqa,123,8,0.7910254242065505,0.7870793167596819,-0.00394610744686863,0.3273060917854309,1000
olmo2_7b_instruct,commonsenseqa,123,16,0.7910254242065505,0.7972828231580134,0.0062573989514628225,0.4403175711631775,1000
olmo2_7b_instruct,commonsenseqa,123,32,0.7910254242065505,0.7871356897232088,-0.0038897344833417336,0.5460355281829834,1000
olmo2_7b_instruct,commonsenseqa,123,64,0.7910254242065505,0.780483680027059,-0.010541744179491497,0.6472690105438232,1000
olmo2_7b_instruct,commonsenseqa,123,128,0.7910254242065505,0.7577653757258018,-0.033260048480748705,0.7504167556762695,1000
olmo2_7b_instruct,commonsenseqa,123,256,0.7910254242065505,0.7181915553300637,-0.0728338688764868,0.8599053025245667,1000
olmo2_7b_instruct,commonsenseqa,777,8,0.7781723885224646,0.7680816280511866,-0.010090760471277993,0.3241804242134094,1000
olmo2_7b_instruct,commonsenseqa,777,16,0.7781723885224646,0.7777777777777778,-0.00039461074468682966,0.4359818696975708,1000
olmo2_7b_instruct,commonsenseqa,777,32,0.7781723885224646,0.7758610970178702,-0.002311291504594415,0.5422089099884033,1000
olmo2_7b_instruct,commonsenseqa,777,64,0.7781723885224646,0.7732679406956424,-0.0049044478268222,0.6442499160766602,1000
olmo2_7b_instruct,commonsenseqa,777,128,0.7781723885224646,0.7601894131574498,-0.01798297536501481,0.7484734058380127,1000
olmo2_7b_instruct,commonsenseqa,777,256,0.7781723885224646,0.7303117424883026,-0.04786064603416207,0.8591129779815674,1000
olmo2_7b_instruct,commonsenseqa,2025,8,0.7685326117594004,0.7696036980664073,0.0010710863070069188,0.3254495859146118,1000
olmo2_7b_instruct,commonsenseqa,2025,16,0.7685326117594004,0.773324313659169,0.00479170189976863,0.43850237131118774,1000
olmo2_7b_instruct,commonsenseqa,2025,32,0.7685326117594004,0.772591465133322,0.004058853373921645,0.5451478958129883,1000
olmo2_7b_instruct,commonsenseqa,2025,64,0.7685326117594004,0.7638536557866847,-0.004678955972715615,0.646339476108551,1000
olmo2_7b_instruct,commonsenseqa,2025,128,0.7685326117594004,0.7605276509386099,-0.008004960820790497,0.7500724792480469,1000
olmo2_7b_instruct,commonsenseqa,2025,256,0.7685326117594004,0.725463667625007,-0.04306894413439333,0.8600630164146423,1000
olmo2_7b_instruct,hellaswag,42,8,0.7483852583586627,0.7721789513677811,0.02379369300911849,0.44479912519454956,1000
olmo2_7b_instruct,hellaswag,42,16,0.7483852583586627,0.769281914893617,0.020896656534954317,0.5294352173805237,1000
olmo2_7b_instruct,hellaswag,42,32,0.7483852583586627,0.7603533434650456,0.01196808510638292,0.6146824359893799,1000
olmo2_7b_instruct,hellaswag,42,64,0.7483852583586627,0.7652450607902735,0.016859802431610893,0.7018375396728516,1000
olmo2_7b_instruct,hellaswag,42,128,0.7483852583586627,0.7679521276595744,0.019566869300911782,0.7917613983154297,1000
olmo2_7b_instruct,hellaswag,42,256,0.7483852583586627,0.73290273556231,-0.015482522796352649,0.8848369121551514,1000
olmo2_7b_instruct,hellaswag,7,8,0.6905870060790275,0.7273936170212767,0.03680661094224924,0.44988733530044556,1000
olmo2_7b_instruct,hellaswag,7,16,0.6905870060790275,0.7240216565349544,0.03343465045592697,0.532295286655426,1000
olmo2_7b_instruct,hellaswag,7,32,0.6905870060790275,0.7225493920972644,0.03196238601823698,0.6164038181304932,1000
olmo2_7b_instruct,hellaswag,7,64,0.6905870060790275,0.709488981762918,0.018901975683890515,0.7037391662597656,1000
olmo2_7b_instruct,hellaswag,7,128,0.6905870060790275,0.6735372340425532,-0.017049772036474287,0.7934213280677795,1000
olmo2_7b_instruct,hellaswag,7,256,0.6905870060790275,0.6320288753799392,-0.05855813069908822,0.8856817483901978,1000
olmo2_7b_instruct,hellaswag,123,8,0.6894946808510638,0.73731952887538,0.04782484802431619,0.4474051892757416,1000
olmo2_7b_instruct,hellaswag,123,16,0.6894946808510638,0.7255414133738604,0.036046732522796554,0.5311598181724548,1000
olmo2_7b_instruct,hellaswag,123,32,0.6894946808510638,0.7417363221884499,0.05224164133738607,0.616061806678772,1000
olmo2_7b_instruct,hellaswag,123,64,0.6894946808510638,0.7347074468085106,0.04521276595744683,0.7031445503234863,1000
olmo2_7b_instruct,hellaswag,123,128,0.6894946808510638,0.7221219604863222,0.032627279635258355,0.7928909063339233,1000
olmo2_7b_instruct,hellaswag,123,256,0.6894946808510638,0.6539228723404256,-0.035571808510638236,0.8851367235183716,1000
olmo2_7b_instruct,hellaswag,777,8,0.7209821428571428,0.74705547112462,0.026073328267477214,0.4481411874294281,1000
olmo2_7b_instruct,hellaswag,777,16,0.7209821428571428,0.740976443768997,0.019994300911854168,0.5316708087921143,1000
olmo2_7b_instruct,hellaswag,777,32,0.7209821428571428,0.7515672492401215,0.030585106382978733,0.6159144043922424,1000
olmo2_7b_instruct,hellaswag,777,64,0.7209821428571428,0.7327602583586625,0.011778115501519748,0.7027042508125305,1000
olmo2_7b_instruct,hellaswag,777,128,0.7209821428571428,0.7008453647416414,-0.020136778115501408,0.7927805185317993,1000
olmo2_7b_instruct,hellaswag,777,256,0.7209821428571428,0.69044452887538,-0.0305376139817628,0.8851821422576904,1000
olmo2_7b_instruct,hellaswag,2025,8,0.6916318389057751,0.7376994680851064,0.04606762917933138,0.45015689730644226,1000
olmo2_7b_instruct,hellaswag,2025,16,0.6916318389057751,0.7393142097264438,0.04768237082066873,0.5335171222686768,1000
olmo2_7b_instruct,hellaswag,2025,32,0.6916318389057751,0.7348974164133738,0.04326557750759874,0.6169269680976868,1000
olmo2_7b_instruct,hellaswag,2025,64,0.6916318389057751,0.7274411094224924,0.03580927051671734,0.7037535309791565,1000
olmo2_7b_instruct,hellaswag,2025,128,0.6916318389057751,0.7059745440729482,0.014342705167173175,0.7933974862098694,1000
