model_key,model_family,dataset,seed,signal,AURC,E_AURC,AURC_opt,risk_at_80cov,retained_acc_at_80cov,risk_at_60cov,retained_acc_at_60cov,risk_at_40cov,retained_acc_at_40cov,failure_capture_at_20abstain,failure_capture_at_40abstain,failure_capture_at_60abstain
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_confidence_option__mlp,0.06636808680046227,0.03980174524755804,0.026566341552904226,0.1375,0.8625,0.07222222222222222,0.9277777777777778,0.041666666666666664,0.9583333333333334,0.5,0.803030303030303,0.9242424242424242
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_confidence_option__extratrees,0.07093743440713526,0.044371092854231034,0.026566341552904226,0.14166666666666666,0.8583333333333334,0.07222222222222222,0.9277777777777778,0.03333333333333333,0.9666666666666667,0.48484848484848486,0.803030303030303,0.9393939393939394
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_confidence_option__hgb,0.08678299399053145,0.06021665243762722,0.026566341552904226,0.15833333333333333,0.8416666666666667,0.10555555555555556,0.8944444444444445,0.058333333333333334,0.9416666666666667,0.42424242424242425,0.7121212121212122,0.8939393939393939
falcon3_7b_instruct,Falcon,commonsenseqa,777,hidden_summary_only__logreg,0.09796000476502692,0.07139366321212269,0.026566341552904226,0.15833333333333333,0.8416666666666667,0.10555555555555556,0.8944444444444445,0.08333333333333333,0.9166666666666666,0.42424242424242425,0.7121212121212122,0.8484848484848485
falcon3_7b_instruct,Falcon,commonsenseqa,777,hidden_summary_only__mlp,0.24688427910674296,0.22031793755383874,0.026566341552904226,0.2375,0.7625,0.24444444444444444,0.7555555555555555,0.25,0.75,0.13636363636363635,0.3333333333333333,0.5454545454545454
falcon3_7b_instruct,Falcon,commonsenseqa,777,hidden_summary_only__extratrees,0.09348233862439202,0.06691599707148779,0.026566341552904226,0.15416666666666667,0.8458333333333333,0.12777777777777777,0.8722222222222222,0.075,0.925,0.4393939393939394,0.6515151515151515,0.8636363636363636
falcon3_7b_instruct,Falcon,commonsenseqa,777,hidden_summary_only__hgb,0.11092782355288927,0.08436148199998504,0.026566341552904226,0.1625,0.8375,0.12222222222222222,0.8777777777777778,0.1,0.9,0.4090909090909091,0.6666666666666666,0.8181818181818182
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_plus_hidden_summary__logreg,0.07313453379633576,0.04656819224343153,0.026566341552904226,0.1375,0.8625,0.07777777777777778,0.9222222222222223,0.058333333333333334,0.9416666666666667,0.5,0.7878787878787878,0.8939393939393939
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_plus_hidden_summary__mlp,0.07472564438580814,0.048159302832903914,0.026566341552904226,0.12916666666666668,0.8708333333333333,0.07777777777777778,0.9222222222222223,0.05,0.95,0.5303030303030303,0.7878787878787878,0.9090909090909091
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_plus_hidden_summary__extratrees,0.06180402231445852,0.0352376807615543,0.026566341552904226,0.1375,0.8625,0.05,0.95,0.03333333333333333,0.9666666666666667,0.5,0.8636363636363636,0.9393939393939394
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_plus_hidden_summary__hgb,0.07315372532744739,0.04658738377454316,0.026566341552904226,0.12916666666666668,0.8708333333333333,0.1,0.9,0.025,0.975,0.5303030303030303,0.7272727272727273,0.9545454545454546
falcon3_7b_instruct,Falcon,commonsenseqa,777,pca_hidden_embeddings__logreg,0.07931805642165908,0.05275171486875485,0.026566341552904226,0.14583333333333334,0.8541666666666666,0.09444444444444444,0.9055555555555556,0.058333333333333334,0.9416666666666667,0.4696969696969697,0.7424242424242424,0.8939393939393939
falcon3_7b_instruct,Falcon,commonsenseqa,777,pca_hidden_embeddings__mlp,0.09540038084331501,0.06883403929041078,0.026566341552904226,0.15416666666666667,0.8458333333333333,0.1111111111111111,0.8888888888888888,0.06666666666666667,0.9333333333333333,0.4393939393939394,0.696969696969697,0.8787878787878788
falcon3_7b_instruct,Falcon,commonsenseqa,777,pca_hidden_embeddings__extratrees,0.07987304553793315,0.053306703985028916,0.026566341552904226,0.15,0.85,0.08888888888888889,0.9111111111111111,0.025,0.975,0.45454545454545453,0.7575757575757576,0.9545454545454546
falcon3_7b_instruct,Falcon,commonsenseqa,777,pca_hidden_embeddings__hgb,0.09081027292774545,0.06424393137484122,0.026566341552904226,0.17083333333333334,0.8291666666666666,0.10555555555555556,0.8944444444444445,0.05,0.95,0.3787878787878788,0.7121212121212122,0.9090909090909091
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_plus_pca_hidden__logreg,0.07325330968606229,0.04668696813315806,0.026566341552904226,0.13333333333333333,0.8666666666666667,0.07222222222222222,0.9277777777777778,0.041666666666666664,0.9583333333333334,0.5151515151515151,0.803030303030303,0.9242424242424242
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_plus_pca_hidden__mlp,0.11755198301176108,0.09098564145885685,0.026566341552904226,0.14583333333333334,0.8541666666666666,0.12222222222222222,0.8777777777777778,0.11666666666666667,0.8833333333333333,0.4696969696969697,0.6666666666666666,0.7878787878787878
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_plus_pca_hidden__extratrees,0.0618526998636367,0.03528635831073247,0.026566341552904226,0.125,0.875,0.06666666666666667,0.9333333333333333,0.016666666666666666,0.9833333333333333,0.5454545454545454,0.8181818181818182,0.9696969696969697
falcon3_7b_instruct,Falcon,commonsenseqa,777,cheap_plus_pca_hidden__hgb,0.08295156809815908,0.05638522654525485,0.026566341552904226,0.15,0.85,0.09444444444444444,0.9055555555555556,0.05,0.95,0.45454545454545453,0.7424242424242424,0.9090909090909091
falcon3_7b_instruct,Falcon,commonsenseqa,2025,direct_pmax,0.06726945888680308,0.04070311733389885,0.026566341552904226,0.12916666666666668,0.8708333333333333,0.06666666666666667,0.9333333333333333,0.025,0.975,0.5303030303030303,0.8181818181818182,0.9545454545454546
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_confidence_option__logreg,0.07189868454973361,0.04533234299682938,0.026566341552904226,0.12083333333333333,0.8791666666666667,0.06666666666666667,0.9333333333333333,0.05,0.95,0.5606060606060606,0.8181818181818182,0.9090909090909091
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_confidence_option__mlp,0.09593999545839733,0.0693736539054931,0.026566341552904226,0.1625,0.8375,0.1,0.9,0.05,0.95,0.4090909090909091,0.7272727272727273,0.9090909090909091
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_confidence_option__extratrees,0.0786022535971872,0.05203591204428297,0.026566341552904226,0.15416666666666667,0.8458333333333333,0.07222222222222222,0.9277777777777778,0.041666666666666664,0.9583333333333334,0.4393939393939394,0.803030303030303,0.9242424242424242
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_confidence_option__hgb,0.07893974394779756,0.052373402394893326,0.026566341552904226,0.15,0.85,0.07777777777777778,0.9222222222222223,0.03333333333333333,0.9666666666666667,0.45454545454545453,0.7878787878787878,0.9393939393939394
falcon3_7b_instruct,Falcon,commonsenseqa,2025,hidden_summary_only__logreg,0.09236788760645302,0.06580154605354879,0.026566341552904226,0.1625,0.8375,0.1111111111111111,0.8888888888888888,0.03333333333333333,0.9666666666666667,0.4090909090909091,0.696969696969697,0.9393939393939394
falcon3_7b_instruct,Falcon,commonsenseqa,2025,hidden_summary_only__mlp,0.11269037993749056,0.08612403838458633,0.026566341552904226,0.1625,0.8375,0.14444444444444443,0.8555555555555556,0.1,0.9,0.4090909090909091,0.6060606060606061,0.8181818181818182
falcon3_7b_instruct,Falcon,commonsenseqa,2025,hidden_summary_only__extratrees,0.09209067353870641,0.06552433198580218,0.026566341552904226,0.16666666666666666,0.8333333333333334,0.11666666666666667,0.8833333333333333,0.05,0.95,0.3939393939393939,0.6818181818181818,0.9090909090909091
falcon3_7b_instruct,Falcon,commonsenseqa,2025,hidden_summary_only__hgb,0.11004435649284516,0.08347801493994093,0.026566341552904226,0.175,0.825,0.14444444444444443,0.8555555555555556,0.1,0.9,0.36363636363636365,0.6060606060606061,0.8181818181818182
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_plus_hidden_summary__logreg,0.07565785913881629,0.049091517585912056,0.026566341552904226,0.13333333333333333,0.8666666666666667,0.07222222222222222,0.9277777777777778,0.03333333333333333,0.9666666666666667,0.5151515151515151,0.803030303030303,0.9393939393939394
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_plus_hidden_summary__mlp,0.10023701673574069,0.07367067518283646,0.026566341552904226,0.15,0.85,0.10555555555555556,0.8944444444444445,0.1,0.9,0.45454545454545453,0.7121212121212122,0.8181818181818182
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_plus_hidden_summary__extratrees,0.06827486447110519,0.04170852291820096,0.026566341552904226,0.12916666666666668,0.8708333333333333,0.06111111111111111,0.9388888888888889,0.041666666666666664,0.9583333333333334,0.5303030303030303,0.8333333333333334,0.9242424242424242
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_plus_hidden_summary__hgb,0.08540593049200217,0.058839588939097937,0.026566341552904226,0.14583333333333334,0.8541666666666666,0.07777777777777778,0.9222222222222223,0.041666666666666664,0.9583333333333334,0.4696969696969697,0.7878787878787878,0.9242424242424242
falcon3_7b_instruct,Falcon,commonsenseqa,2025,pca_hidden_embeddings__logreg,0.10360394293112117,0.07703760137821694,0.026566341552904226,0.16666666666666666,0.8333333333333334,0.1111111111111111,0.8888888888888888,0.058333333333333334,0.9416666666666667,0.3939393939393939,0.696969696969697,0.8939393939393939
falcon3_7b_instruct,Falcon,commonsenseqa,2025,pca_hidden_embeddings__mlp,0.14120842265080363,0.1146420810978994,0.026566341552904226,0.19166666666666668,0.8083333333333333,0.12777777777777777,0.8722222222222222,0.1,0.9,0.30303030303030304,0.6515151515151515,0.8181818181818182
falcon3_7b_instruct,Falcon,commonsenseqa,2025,pca_hidden_embeddings__extratrees,0.08849582108657858,0.06192947953367435,0.026566341552904226,0.14583333333333334,0.8541666666666666,0.1,0.9,0.041666666666666664,0.9583333333333334,0.4696969696969697,0.7272727272727273,0.9242424242424242
falcon3_7b_instruct,Falcon,commonsenseqa,2025,pca_hidden_embeddings__hgb,0.11342530214151772,0.08685896058861349,0.026566341552904226,0.15833333333333333,0.8416666666666667,0.14444444444444443,0.8555555555555556,0.08333333333333333,0.9166666666666666,0.42424242424242425,0.6060606060606061,0.8484848484848485
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_plus_pca_hidden__logreg,0.0846035616478652,0.05803722009496097,0.026566341552904226,0.12916666666666668,0.8708333333333333,0.08888888888888889,0.9111111111111111,0.05,0.95,0.5303030303030303,0.7575757575757576,0.9090909090909091
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_plus_pca_hidden__mlp,0.12949589660687139,0.10292955505396716,0.026566341552904226,0.1875,0.8125,0.15555555555555556,0.8444444444444444,0.09166666666666666,0.9083333333333333,0.3181818181818182,0.5757575757575758,0.8333333333333334
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_plus_pca_hidden__extratrees,0.0684887545182837,0.04192241296537948,0.026566341552904226,0.12083333333333333,0.8791666666666667,0.06111111111111111,0.9388888888888889,0.041666666666666664,0.9583333333333334,0.5606060606060606,0.8333333333333334,0.9242424242424242
falcon3_7b_instruct,Falcon,commonsenseqa,2025,cheap_plus_pca_hidden__hgb,0.07427892276939226,0.047712581216488026,0.026566341552904226,0.1375,0.8625,0.08888888888888889,0.9111111111111111,0.041666666666666664,0.9583333333333334,0.5,0.7575757575757576,0.9242424242424242
falcon3_7b_instruct,Falcon,hellaswag,42,direct_pmax,0.129402223153962,0.09757474050562112,0.03182748264834087,0.18333333333333332,0.8166666666666667,0.15,0.85,0.10833333333333334,0.8916666666666666,0.3888888888888889,0.625,0.8194444444444444
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_confidence_option__logreg,0.09360498185683194,0.06177749920849107,0.03182748264834087,0.1625,0.8375,0.1111111111111111,0.8888888888888888,0.058333333333333334,0.9416666666666667,0.4583333333333333,0.7222222222222222,0.9027777777777778
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_confidence_option__mlp,0.111785549845472,0.07995806719713112,0.03182748264834087,0.175,0.825,0.1111111111111111,0.8888888888888888,0.08333333333333333,0.9166666666666666,0.4166666666666667,0.7222222222222222,0.8611111111111112
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_confidence_option__extratrees,0.11226895431025281,0.08044147166191194,0.03182748264834087,0.17083333333333334,0.8291666666666666,0.11666666666666667,0.8833333333333333,0.06666666666666667,0.9333333333333333,0.4305555555555556,0.7083333333333334,0.8888888888888888
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_confidence_option__hgb,0.12471822815621322,0.09289074550787235,0.03182748264834087,0.175,0.825,0.08333333333333333,0.9166666666666666,0.075,0.925,0.4166666666666667,0.7916666666666666,0.875
falcon3_7b_instruct,Falcon,hellaswag,42,hidden_summary_only__logreg,0.13026189125346083,0.09843440860511996,0.03182748264834087,0.19166666666666668,0.8083333333333333,0.1111111111111111,0.8888888888888888,0.11666666666666667,0.8833333333333333,0.3611111111111111,0.7222222222222222,0.8055555555555556
falcon3_7b_instruct,Falcon,hellaswag,42,hidden_summary_only__mlp,0.18344628959030446,0.15161880694196359,0.03182748264834087,0.2375,0.7625,0.22777777777777777,0.7722222222222223,0.14166666666666666,0.8583333333333334,0.20833333333333334,0.4305555555555556,0.7638888888888888
falcon3_7b_instruct,Falcon,hellaswag,42,hidden_summary_only__extratrees,0.14044312504478298,0.10861564239644211,0.03182748264834087,0.19166666666666668,0.8083333333333333,0.14444444444444443,0.8555555555555556,0.14166666666666666,0.8583333333333334,0.3611111111111111,0.6388888888888888,0.7638888888888888
falcon3_7b_instruct,Falcon,hellaswag,42,hidden_summary_only__hgb,0.17969893599210898,0.1478714533437681,0.03182748264834087,0.20416666666666666,0.7958333333333334,0.16111111111111112,0.8388888888888889,0.13333333333333333,0.8666666666666667,0.3194444444444444,0.5972222222222222,0.7777777777777778
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_plus_hidden_summary__logreg,0.08619556612662282,0.05436808347828195,0.03182748264834087,0.15833333333333333,0.8416666666666667,0.10555555555555556,0.8944444444444445,0.041666666666666664,0.9583333333333334,0.4722222222222222,0.7361111111111112,0.9305555555555556
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_plus_hidden_summary__mlp,0.12109931654335043,0.08927183389500956,0.03182748264834087,0.18333333333333332,0.8166666666666667,0.1388888888888889,0.8611111111111112,0.075,0.925,0.3888888888888889,0.6527777777777778,0.875
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_plus_hidden_summary__extratrees,0.10196745637126035,0.07013997372291948,0.03182748264834087,0.16666666666666666,0.8333333333333334,0.10555555555555556,0.8944444444444445,0.058333333333333334,0.9416666666666667,0.4444444444444444,0.7361111111111112,0.9027777777777778
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_plus_hidden_summary__hgb,0.11799083581740237,0.0861633531690615,0.03182748264834087,0.18333333333333332,0.8166666666666667,0.1111111111111111,0.8888888888888888,0.06666666666666667,0.9333333333333333,0.3888888888888889,0.7222222222222222,0.8888888888888888
falcon3_7b_instruct,Falcon,hellaswag,42,pca_hidden_embeddings__logreg,0.11530428371240721,0.08347680106406634,0.03182748264834087,0.16666666666666666,0.8333333333333334,0.12222222222222222,0.8777777777777778,0.08333333333333333,0.9166666666666666,0.4444444444444444,0.6944444444444444,0.8611111111111112
falcon3_7b_instruct,Falcon,hellaswag,42,pca_hidden_embeddings__mlp,0.13231414341494768,0.10048666076660681,0.03182748264834087,0.17916666666666667,0.8208333333333333,0.14444444444444443,0.8555555555555556,0.14166666666666666,0.8583333333333334,0.4027777777777778,0.6388888888888888,0.7638888888888888
falcon3_7b_instruct,Falcon,hellaswag,42,pca_hidden_embeddings__extratrees,0.10097591497133147,0.0691484323229906,0.03182748264834087,0.175,0.825,0.1,0.9,0.06666666666666667,0.9333333333333333,0.4166666666666667,0.75,0.8888888888888888
falcon3_7b_instruct,Falcon,hellaswag,42,pca_hidden_embeddings__hgb,0.11760154571200805,0.08577406306366718,0.03182748264834087,0.16666666666666666,0.8333333333333334,0.1111111111111111,0.8888888888888888,0.1,0.9,0.4444444444444444,0.7222222222222222,0.8333333333333334
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_plus_pca_hidden__logreg,0.09035293341437134,0.05852545076603047,0.03182748264834087,0.1625,0.8375,0.09444444444444444,0.9055555555555556,0.041666666666666664,0.9583333333333334,0.4583333333333333,0.7638888888888888,0.9305555555555556
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_plus_pca_hidden__mlp,0.1705368040727353,0.13870932142439443,0.03182748264834087,0.20416666666666666,0.7958333333333334,0.18333333333333332,0.8166666666666667,0.15,0.85,0.3194444444444444,0.5416666666666666,0.75
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_plus_pca_hidden__extratrees,0.09946247181755205,0.06763498916921118,0.03182748264834087,0.16666666666666666,0.8333333333333334,0.12222222222222222,0.8777777777777778,0.06666666666666667,0.9333333333333333,0.4444444444444444,0.6944444444444444,0.8888888888888888
falcon3_7b_instruct,Falcon,hellaswag,42,cheap_plus_pca_hidden__hgb,0.10661940551273885,0.07479192286439798,0.03182748264834087,0.15,0.85,0.1111111111111111,0.8888888888888888,0.058333333333333334,0.9416666666666667,0.5,0.7222222222222222,0.9027777777777778
falcon3_7b_instruct,Falcon,hellaswag,7,direct_pmax,0.12812825532363253,0.09630077267529166,0.03182748264834087,0.1625,0.8375,0.1388888888888889,0.8611111111111112,0.14166666666666666,0.8583333333333334,0.4583333333333333,0.6527777777777778,0.7638888888888888
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_confidence_option__logreg,0.07849743866895276,0.046669956020611886,0.03182748264834087,0.13333333333333333,0.8666666666666667,0.07777777777777778,0.9222222222222223,0.03333333333333333,0.9666666666666667,0.5555555555555556,0.8055555555555556,0.9444444444444444
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_confidence_option__mlp,0.07937546117715621,0.04754797852881534,0.03182748264834087,0.1375,0.8625,0.06666666666666667,0.9333333333333333,0.041666666666666664,0.9583333333333334,0.5416666666666666,0.8333333333333334,0.9305555555555556
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_confidence_option__extratrees,0.07725376646768015,0.045426283819339275,0.03182748264834087,0.14583333333333334,0.8541666666666666,0.06666666666666667,0.9333333333333333,0.025,0.975,0.5138888888888888,0.8333333333333334,0.9583333333333334
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_confidence_option__hgb,0.0897174058057897,0.05788992315744883,0.03182748264834087,0.1875,0.8125,0.1,0.9,0.03333333333333333,0.9666666666666667,0.375,0.75,0.9444444444444444
falcon3_7b_instruct,Falcon,hellaswag,7,hidden_summary_only__logreg,0.08699408456253802,0.055166601914197144,0.03182748264834087,0.1625,0.8375,0.08888888888888889,0.9111111111111111,0.058333333333333334,0.9416666666666667,0.4583333333333333,0.7777777777777778,0.9027777777777778
falcon3_7b_instruct,Falcon,hellaswag,7,hidden_summary_only__mlp,0.23278621410370837,0.2009587314553675,0.03182748264834087,0.2375,0.7625,0.22777777777777777,0.7722222222222223,0.23333333333333334,0.7666666666666666,0.20833333333333334,0.4305555555555556,0.6111111111111112
falcon3_7b_instruct,Falcon,hellaswag,7,hidden_summary_only__extratrees,0.11642404444299104,0.08459656179465017,0.03182748264834087,0.1875,0.8125,0.12777777777777777,0.8722222222222222,0.08333333333333333,0.9166666666666666,0.375,0.6805555555555556,0.8611111111111112
falcon3_7b_instruct,Falcon,hellaswag,7,hidden_summary_only__hgb,0.1071357247693264,0.07530824212098552,0.03182748264834087,0.1875,0.8125,0.1111111111111111,0.8888888888888888,0.09166666666666666,0.9083333333333333,0.375,0.7222222222222222,0.8472222222222222
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_plus_hidden_summary__logreg,0.07329889323716768,0.04147141058882681,0.03182748264834087,0.14166666666666666,0.8583333333333334,0.044444444444444446,0.9555555555555556,0.025,0.975,0.5277777777777778,0.8888888888888888,0.9583333333333334
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_plus_hidden_summary__mlp,0.07705334427440387,0.045225861626063,0.03182748264834087,0.14583333333333334,0.8541666666666666,0.05,0.95,0.03333333333333333,0.9666666666666667,0.5138888888888888,0.875,0.9444444444444444
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_plus_hidden_summary__extratrees,0.07217374789963248,0.040346265251291605,0.03182748264834087,0.1375,0.8625,0.05,0.95,0.03333333333333333,0.9666666666666667,0.5416666666666666,0.875,0.9444444444444444
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_plus_hidden_summary__hgb,0.07761668938812172,0.04578920673978085,0.03182748264834087,0.15833333333333333,0.8416666666666667,0.08333333333333333,0.9166666666666666,0.03333333333333333,0.9666666666666667,0.4722222222222222,0.7916666666666666,0.9444444444444444
falcon3_7b_instruct,Falcon,hellaswag,7,pca_hidden_embeddings__logreg,0.09428468469358257,0.0624572020452417,0.03182748264834087,0.16666666666666666,0.8333333333333334,0.09444444444444444,0.9055555555555556,0.05,0.95,0.4444444444444444,0.7638888888888888,0.9166666666666666
falcon3_7b_instruct,Falcon,hellaswag,7,pca_hidden_embeddings__mlp,0.135621118610678,0.10379363596233712,0.03182748264834087,0.18333333333333332,0.8166666666666667,0.15555555555555556,0.8444444444444444,0.11666666666666667,0.8833333333333333,0.3888888888888889,0.6111111111111112,0.8055555555555556
falcon3_7b_instruct,Falcon,hellaswag,7,pca_hidden_embeddings__extratrees,0.0893058980922233,0.05747841544388242,0.03182748264834087,0.15833333333333333,0.8416666666666667,0.07777777777777778,0.9222222222222223,0.05,0.95,0.4722222222222222,0.8055555555555556,0.9166666666666666
falcon3_7b_instruct,Falcon,hellaswag,7,pca_hidden_embeddings__hgb,0.08940035573050217,0.0575728730821613,0.03182748264834087,0.15833333333333333,0.8416666666666667,0.10555555555555556,0.8944444444444445,0.05,0.95,0.4722222222222222,0.7361111111111112,0.9166666666666666
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_plus_pca_hidden__logreg,0.07519045520729768,0.04336297255895681,0.03182748264834087,0.14166666666666666,0.8583333333333334,0.05555555555555555,0.9444444444444444,0.03333333333333333,0.9666666666666667,0.5277777777777778,0.8611111111111112,0.9444444444444444
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_plus_pca_hidden__mlp,0.10385245072245874,0.07202496807411787,0.03182748264834087,0.14583333333333334,0.8541666666666666,0.07777777777777778,0.9222222222222223,0.08333333333333333,0.9166666666666666,0.5138888888888888,0.8055555555555556,0.8611111111111112
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_plus_pca_hidden__extratrees,0.07365191265326067,0.041824430004919796,0.03182748264834087,0.1375,0.8625,0.05555555555555555,0.9444444444444444,0.03333333333333333,0.9666666666666667,0.5416666666666666,0.8611111111111112,0.9444444444444444
falcon3_7b_instruct,Falcon,hellaswag,7,cheap_plus_pca_hidden__hgb,0.08036414591402964,0.04853666326568877,0.03182748264834087,0.14583333333333334,0.8541666666666666,0.07222222222222222,0.9277777777777778,0.03333333333333333,0.9666666666666667,0.5138888888888888,0.8194444444444444,0.9444444444444444
falcon3_7b_instruct,Falcon,hellaswag,123,direct_pmax,0.1400019267944278,0.10817444414608693,0.03182748264834087,0.1875,0.8125,0.1388888888888889,0.8611111111111112,0.125,0.875,0.375,0.6527777777777778,0.7916666666666666
falcon3_7b_instruct,Falcon,hellaswag,123,cheap_confidence_option__logreg,0.09227435586905876,0.06044687322071789,0.03182748264834087,0.16666666666666666,0.8333333333333334,0.1,0.9,0.041666666666666664,0.9583333333333334,0.4444444444444444,0.75,0.9305555555555556
falcon3_7b_instruct,Falcon,hellaswag,123,cheap_confidence_option__mlp,0.11125426565793935,0.07942678300959848,0.03182748264834087,0.17083333333333334,0.8291666666666666,0.12777777777777777,0.8722222222222222,0.075,0.925,0.4305555555555556,0.6805555555555556,0.875
falcon3_7b_instruct,Falcon,hellaswag,123,cheap_confidence_option__extratrees,0.09021391760986587,0.058386434961525,0.03182748264834087,0.17083333333333334,0.8291666666666666,0.1,0.9,0.041666666666666664,0.9583333333333334,0.4305555555555556,0.75,0.9305555555555556
falcon3_7b_instruct,Falcon,hellaswag,123,cheap_confidence_option__hgb,0.09918330624043377,0.0673558235920929,0.03182748264834087,0.16666666666666666,0.8333333333333334,0.10555555555555556,0.8944444444444445,0.075,0.925,0.4444444444444444,0.7361111111111112,0.875
falcon3_7b_instruct,Falcon,hellaswag,123,hidden_summary_only__logreg,0.11856749765246438,0.08674001500412351,0.03182748264834087,0.1875,0.8125,0.13333333333333333,0.8666666666666667,0.075,0.925,0.375,0.6666666666666666,0.875
falcon3_7b_instruct,Falcon,hellaswag,123,hidden_summary_only__mlp,0.15521247557637377,0.1233849929280329,0.03182748264834087,0.2125,0.7875,0.16666666666666666,0.8333333333333334,0.13333333333333333,0.8666666666666667,0.2916666666666667,0.5833333333333334,0.7777777777777778
falcon3_7b_instruct,Falcon,hellaswag,123,hidden_summary_only__extratrees,0.14376352515800547,0.1119360425096646,0.03182748264834087,0.2,0.8,0.16666666666666666,0.8333333333333334,0.13333333333333333,0.8666666666666667,0.3333333333333333,0.5833333333333334,0.7777777777777778
falcon3_7b_instruct,Falcon,hellaswag,123,hidden_summary_only__hgb,0.15330424157768674,0.12147675892934587,0.03182748264834087,0.20833333333333334,0.7916666666666666,0.17777777777777778,0.8222222222222222,0.14166666666666666,0.8583333333333334,0.3055555555555556,0.5555555555555556,0.7638888888888888
falcon3_7b_instruct,Falcon,hellaswag,123,cheap_plus_hidden_summary__logreg,0.08585244455794802,0.05402496190960715,0.03182748264834087,0.16666666666666666,0.8333333333333334,0.1,0.9,0.05,0.95,0.4444444444444444,0.75,0.9166666666666666
falcon3_7b_instruct,Falcon,hellaswag,123,cheap_plus_hidden_summary__mlp,0.11302035272114573,0.08119287007280486,0.03182748264834087,0.2,0.8,0.12777777777777777,0.8722222222222222,0.1,0.9,0.3333333333333333,0.6805555555555556,0.8333333333333334
falcon3_7b_instruct,Falcon,hellaswag,123,cheap_plus_hidden_summary__extratrees,0.0852062678134979,0.053378785165157025,0.03182748264834087,0.1625,0.8375,0.10555555555555556,0.8944444444444445,0.041666666666666664,0.9583333333333334,0.4583333333333333,0.7361111111111112,0.9305555555555556
falcon3_7b_instruct,Falcon,hellaswag,123,cheap_plus_hidden_summary__hgb,0.09633506157151002,0.06450757892316915,0.03182748264834087,0.17083333333333334,0.8291666666666666,0.11666666666666667,0.8833333333333333,0.075,0.925,0.4305555555555556,0.7083333333333334,0.875
falcon3_7b_instruct,Falcon,hellaswag,123,pca_hidden_embeddings__logreg,0.09833773061907289,0.06651024797073202,0.03182748264834087,0.17083333333333334,0.8291666666666666,0.12777777777777777,0.8722222222222222,0.06666666666666667,0.9333333333333333,0.4305555555555556,0.6805555555555556,0.8888888888888888
falcon3_7b_instruct,Falcon,hellaswag,123,pca_hidden_embeddings__mlp,0.22871801238294964,0.19689052973460877,0.03182748264834087,0.25833333333333336,0.7416666666666667,0.2388888888888889,0.7611111111111111,0.25833333333333336,0.7416666666666667,0.1388888888888889,0.4027777777777778,0.5694444444444444
falcon3_7b_instruct,Falcon,hellaswag,123,pca_hidden_embeddings__extratrees,0.09677189132987635,0.06494440868153548,0.03182748264834087,0.19583333333333333,0.8041666666666667,0.1111111111111111,0.8888888888888888,0.041666666666666664,0.9583333333333334,0.3472222222222222,0.7222222222222222,0.9305555555555556
