model_key,dataset,seed,layer,cheap_auc,hidden_only_auc,cheap_plus_layer_auc,gain_over_cheap,pca_explained_variance,n_total
falcon3_7b_instruct,mmlu_all,2025,early,0.8183553734401192,0.6866734959955298,0.8089029614453344,-0.00945241199478486,0.9194085597991943,1000
falcon3_7b_instruct,mmlu_all,2025,middle,0.8183553734401192,0.712004097597318,0.7906500279381636,-0.02770534550195558,0.8631839156150818,1000
falcon3_7b_instruct,mmlu_all,2025,late,0.8183553734401192,0.8131868131868132,0.7990314769975787,-0.01932389644254051,0.7609951496124268,1000
falcon3_7b_instruct,mmlu_all,2025,final,0.8183553734401192,0.7896721922145652,0.7866455578319986,-0.031709815608120584,0.6623949408531189,1000
falcon3_7b_instruct,mmlu_all,2025,all,0.8183553734401192,0.796796423915068,0.7944216800149003,-0.023933693425218894,0.7595226764678955,1000
mistral7b_v03,arc_challenge,42,early,0.66,0.4928571428571428,0.5635714285714286,-0.09642857142857142,0.8568718433380127,299
mistral7b_v03,arc_challenge,42,middle,0.66,0.6378571428571429,0.585,-0.07500000000000007,0.8285126686096191,299
mistral7b_v03,arc_challenge,42,late,0.66,0.605,0.5792857142857143,-0.08071428571428574,0.8549547791481018,299
mistral7b_v03,arc_challenge,42,final,0.66,0.5942857142857143,0.555,-0.10499999999999998,0.8658876419067383,299
mistral7b_v03,arc_challenge,42,all,0.66,0.5492857142857143,0.515,-0.14500000000000002,0.8052418231964111,299
mistral7b_v03,arc_challenge,7,early,0.7264285714285714,0.5414285714285714,0.6307142857142858,-0.09571428571428564,0.8558985590934753,299
mistral7b_v03,arc_challenge,7,middle,0.7264285714285714,0.6592857142857143,0.6671428571428571,-0.059285714285714275,0.8266943097114563,299
mistral7b_v03,arc_challenge,7,late,0.7264285714285714,0.7285714285714285,0.7071428571428572,-0.01928571428571424,0.8510677814483643,299
mistral7b_v03,arc_challenge,7,final,0.7264285714285714,0.6828571428571428,0.6821428571428572,-0.04428571428571426,0.8629105687141418,299
mistral7b_v03,arc_challenge,7,all,0.7264285714285714,0.7228571428571429,0.7064285714285715,-0.019999999999999907,0.8029478788375854,299
mistral7b_v03,arc_challenge,123,early,0.615,0.6000000000000001,0.6542857142857144,0.03928571428571437,0.8564449548721313,299
mistral7b_v03,arc_challenge,123,middle,0.615,0.5642857142857143,0.5492857142857143,-0.06571428571428573,0.827045202255249,299
mistral7b_v03,arc_challenge,123,late,0.615,0.5907142857142857,0.5921428571428571,-0.02285714285714291,0.8520103693008423,299
mistral7b_v03,arc_challenge,123,final,0.615,0.5828571428571429,0.6128571428571428,-0.002142857142857224,0.8624067902565002,299
mistral7b_v03,arc_challenge,123,all,0.615,0.5585714285714285,0.5778571428571428,-0.037142857142857144,0.8032093048095703,299
mistral7b_v03,arc_challenge,777,early,0.7378571428571428,0.5742857142857143,0.6321428571428571,-0.10571428571428565,0.8583146333694458,299
mistral7b_v03,arc_challenge,777,middle,0.7378571428571428,0.6864285714285715,0.7092857142857142,-0.02857142857142858,0.8273012042045593,299
mistral7b_v03,arc_challenge,777,late,0.7378571428571428,0.6892857142857143,0.7164285714285715,-0.02142857142857124,0.8521466255187988,299
mistral7b_v03,arc_challenge,777,final,0.7378571428571428,0.69,0.67,-0.06785714285714273,0.8629684448242188,299
mistral7b_v03,arc_challenge,777,all,0.7378571428571428,0.6592857142857143,0.6735714285714286,-0.06428571428571417,0.8046109676361084,299
mistral7b_v03,arc_challenge,2025,early,0.6364285714285715,0.49142857142857144,0.615,-0.021428571428571463,0.8555328845977783,299
mistral7b_v03,arc_challenge,2025,middle,0.6364285714285715,0.7035714285714286,0.6964285714285714,0.05999999999999994,0.8269557952880859,299
mistral7b_v03,arc_challenge,2025,late,0.6364285714285715,0.6157142857142857,0.5878571428571429,-0.0485714285714286,0.8533353805541992,299
mistral7b_v03,arc_challenge,2025,final,0.6364285714285715,0.6107142857142858,0.5978571428571429,-0.03857142857142859,0.8644426465034485,299
mistral7b_v03,arc_challenge,2025,all,0.6364285714285715,0.665,0.6421428571428571,0.005714285714285672,0.8033241629600525,299
mistral7b_v03,commonsenseqa,42,early,0.7032054030874786,0.5541380789022299,0.6804245283018868,-0.022780874785591765,0.7568368315696716,1000
mistral7b_v03,commonsenseqa,42,middle,0.7032054030874786,0.6831046312178388,0.7101200686106347,0.006914665523156116,0.7310449481010437,1000
mistral7b_v03,commonsenseqa,42,late,0.7032054030874786,0.7279695540308748,0.7107632933104632,0.007557890222984587,0.7848750352859497,1000
mistral7b_v03,commonsenseqa,42,final,0.7032054030874786,0.725557461406518,0.7143010291595197,0.011095626072041065,0.784583330154419,1000
mistral7b_v03,commonsenseqa,42,all,0.7032054030874786,0.7167667238421955,0.6960227272727272,-0.007182675814751405,0.6953515410423279,1000
mistral7b_v03,commonsenseqa,7,early,0.7587907375643226,0.5641080617495712,0.7252358490566038,-0.033554888507718816,0.7588428258895874,1000
mistral7b_v03,commonsenseqa,7,middle,0.7587907375643226,0.6863207547169812,0.7499463979416809,-0.00884433962264164,0.7319813966751099,1000
mistral7b_v03,commonsenseqa,7,late,0.7587907375643226,0.7278623499142367,0.7471054888507718,-0.011685248713550811,0.7873661518096924,1000
mistral7b_v03,commonsenseqa,7,final,0.7587907375643226,0.7457118353344768,0.7435677530017153,-0.015222984562607289,0.7854177951812744,1000
mistral7b_v03,commonsenseqa,7,all,0.7587907375643226,0.7375643224699829,0.7529481132075471,-0.0058426243567755165,0.6979317665100098,1000
mistral7b_v03,commonsenseqa,123,early,0.7520904802744425,0.5436320754716981,0.7111385077186964,-0.04095197255574612,0.75950026512146,1000
mistral7b_v03,commonsenseqa,123,middle,0.7520904802744425,0.6765651801029159,0.7357418524871355,-0.016348627787306946,0.7336947321891785,1000
mistral7b_v03,commonsenseqa,123,late,0.7520904802744425,0.716069897084048,0.7294168096054889,-0.02267367066895354,0.7864368557929993,1000
mistral7b_v03,commonsenseqa,123,final,0.7520904802744425,0.7368138936535162,0.7257718696397942,-0.026318610634648243,0.7860311269760132,1000
mistral7b_v03,commonsenseqa,123,all,0.7520904802744425,0.7407804459691252,0.7405124356775301,-0.011578044596912362,0.6987025737762451,1000
mistral7b_v03,commonsenseqa,777,early,0.763507718696398,0.5003216123499142,0.6729738421955402,-0.09053387650085776,0.7597640752792358,1000
mistral7b_v03,commonsenseqa,777,middle,0.763507718696398,0.6606453687821612,0.7314536878216125,-0.03205403087478553,0.7336391806602478,1000
mistral7b_v03,commonsenseqa,777,late,0.763507718696398,0.7117817324185249,0.7399764150943398,-0.02353130360205824,0.7876172065734863,1000
mistral7b_v03,commonsenseqa,777,final,0.763507718696398,0.7517688679245282,0.7511256432246998,-0.012382075471698228,0.7854910492897034,1000
mistral7b_v03,commonsenseqa,777,all,0.763507718696398,0.707868782161235,0.7346162092624358,-0.028891509433962237,0.6983622908592224,1000
mistral7b_v03,commonsenseqa,2025,early,0.7505360205831904,0.5313036020583192,0.7342945969125214,-0.016241423670668942,0.7573100328445435,1000
mistral7b_v03,commonsenseqa,2025,middle,0.7505360205831904,0.6722234133790738,0.7360098627787307,-0.01452615780445965,0.7332658171653748,1000
mistral7b_v03,commonsenseqa,2025,late,0.7505360205831904,0.7205188679245282,0.7393331903945111,-0.011202830188679291,0.7871564030647278,1000
mistral7b_v03,commonsenseqa,2025,final,0.7505360205831904,0.7285591766723842,0.7254502572898798,-0.02508576329331058,0.7879348397254944,1000
mistral7b_v03,commonsenseqa,2025,all,0.7505360205831904,0.7237349914236707,0.7349378216123499,-0.015598198970840471,0.6980063319206238,1000
mistral7b_v03,hellaswag,42,early,0.7088210702341138,0.6444920568561873,0.7464987458193981,0.03767767558528434,0.8394855260848999,1000
mistral7b_v03,hellaswag,42,middle,0.7088210702341138,0.6682692307692307,0.735315635451505,0.02649456521739124,0.7553498148918152,1000
mistral7b_v03,hellaswag,42,late,0.7088210702341138,0.7288879598662207,0.7363607859531773,0.02753971571906355,0.8213837146759033,1000
mistral7b_v03,hellaswag,42,final,0.7088210702341138,0.7379807692307693,0.7490071070234113,0.04018603678929755,0.8431762456893921,1000
mistral7b_v03,hellaswag,42,all,0.7088210702341138,0.7302466555183947,0.7380330267558529,0.029211956521739135,0.756791889667511,1000
mistral7b_v03,hellaswag,7,early,0.711068143812709,0.5963106187290971,0.7190112876254181,0.007943143812709108,0.83961421251297,1000
mistral7b_v03,hellaswag,7,middle,0.711068143812709,0.6015363712374582,0.6860367892976588,-0.02503135451505023,0.7544499635696411,1000
mistral7b_v03,hellaswag,7,late,0.711068143812709,0.7293582775919732,0.7291492474916388,0.01808110367892979,0.8227176666259766,1000
mistral7b_v03,hellaswag,7,final,0.711068143812709,0.7258570234113713,0.7247596153846154,0.013691471571906422,0.8439025282859802,1000
mistral7b_v03,hellaswag,7,all,0.711068143812709,0.6981082775919732,0.7049017558528428,-0.0061663879598662374,0.7570410370826721,1000
mistral7b_v03,hellaswag,123,early,0.7003553511705686,0.5588942307692307,0.6997282608695652,-0.0006270903010033857,0.8389687538146973,1000
mistral7b_v03,hellaswag,123,middle,0.7003553511705686,0.6339360367892977,0.7043791806020067,0.004023829431438086,0.7550386190414429,1000
mistral7b_v03,hellaswag,123,late,0.7003553511705686,0.7153532608695652,0.7414820234113713,0.041126672240802686,0.8218727111816406,1000
mistral7b_v03,hellaswag,123,final,0.7003553511705686,0.7287311872909699,0.7325982441471571,0.032242892976588555,0.843457818031311,1000
mistral7b_v03,hellaswag,123,all,0.7003553511705686,0.6928302675585285,0.7150919732441471,0.01473662207357851,0.7572027444839478,1000
mistral7b_v03,hellaswag,777,early,0.726693143812709,0.5933319397993311,0.7225125418060201,-0.004180602006688905,0.8393468856811523,1000
mistral7b_v03,hellaswag,777,middle,0.726693143812709,0.7286789297658862,0.7656249999999999,0.03893185618729089,0.7541399002075195,1000
mistral7b_v03,hellaswag,777,late,0.726693143812709,0.7420568561872909,0.7555915551839465,0.028898411371237498,0.8206131458282471,1000
mistral7b_v03,hellaswag,777,final,0.726693143812709,0.7591973244147157,0.7572115384615384,0.03051839464882944,0.8427648544311523,1000
mistral7b_v03,hellaswag,777,all,0.726693143812709,0.7676630434782609,0.7637959866220736,0.0371028428093646,0.7562516331672668,1000
mistral7b_v03,hellaswag,2025,early,0.7684991638795987,0.6069711538461537,0.7876776755852842,0.01917851170568552,0.8382624387741089,1000
mistral7b_v03,hellaswag,2025,middle,0.7684991638795987,0.7005121237458195,0.7883570234113713,0.019857859531772548,0.7546011209487915,1000
mistral7b_v03,hellaswag,2025,late,0.7684991638795987,0.7836015886287626,0.7896634615384615,0.02116429765886274,0.8209290504455566,1000
mistral7b_v03,hellaswag,2025,final,0.7684991638795987,0.7975020903010033,0.8137541806020067,0.04525501672240795,0.8420240879058838,1000
mistral7b_v03,hellaswag,2025,all,0.7684991638795987,0.7720526755852842,0.7952550167224081,0.026755852842809347,0.7553141117095947,1000
mistral7b_v03,mmlu_all,42,early,0.7799067362297427,0.6841497760746109,0.7604690890622836,-0.019437647167459104,0.8836814165115356,1000
mistral7b_v03,mmlu_all,42,middle,0.7799067362297427,0.7491573941548546,0.7794450343967865,-0.00046170183295624057,0.8072301149368286,1000
mistral7b_v03,mmlu_all,42,late,0.7799067362297427,0.7881711990396603,0.795004386167413,0.015097649937670266,0.8289648294448853,1000
mistral7b_v03,mmlu_all,42,final,0.7799067362297427,0.7709035504870956,0.7688720624220878,-0.011034673807654882,0.8238159418106079,1000
mistral7b_v03,mmlu_all,42,all,0.7799067362297427,0.7873401357403389,0.7845699247426012,0.004663188512858518,0.803207516670227,1000
mistral7b_v03,mmlu_all,7,early,0.7284269818551179,0.6546008587654093,0.7016021053603583,-0.02682487649475962,0.8763082027435303,1000
mistral7b_v03,mmlu_all,7,middle,0.7284269818551179,0.6845191375409759,0.714529756683134,-0.013897225171983885,0.8023470640182495,1000
mistral7b_v03,mmlu_all,7,late,0.7284269818551179,0.7029872108592271,0.7189159240962186,-0.009511057758899266,0.8231725692749023,1000
mistral7b_v03,mmlu_all,7,final,0.7284269818551179,0.7206703910614525,0.7201163488619049,-0.008310632993212996,0.8226436376571655,1000
mistral7b_v03,mmlu_all,7,all,0.7284269818551179,0.7102359296366406,0.7156840112655247,-0.012742970589593172,0.7952835559844971,1000
mistral7b_v03,mmlu_all,123,early,0.7280114502054572,0.6660048940394293,0.6937531742001015,-0.03425827600535569,0.8790745735168457,1000
mistral7b_v03,mmlu_all,123,middle,0.7280114502054572,0.6678517013712545,0.6896901980700862,-0.038321252135370965,0.8032878637313843,1000
mistral7b_v03,mmlu_all,123,late,0.7280114502054572,0.7257491112239716,0.7295812364375087,0.0015697862320515066,0.8245159387588501,1000
mistral7b_v03,mmlu_all,123,final,0.7280114502054572,0.7360450620988965,0.7374301675977654,0.009418717392308151,0.8239409923553467,1000
mistral7b_v03,mmlu_all,123,all,0.7280114502054572,0.697908490696708,0.6961540237314743,-0.03185742647398293,0.7970845103263855,1000
mistral7b_v03,mmlu_all,777,early,0.7414008033611893,0.6796250981116394,0.7340597442171846,-0.007341059144004736,0.8791649341583252,1000
mistral7b_v03,mmlu_all,777,middle,0.7414008033611893,0.726303153423519,0.7480493097557597,0.006648506394570375,0.8036318421363831,1000
mistral7b_v03,mmlu_all,777,late,0.7414008033611893,0.7343829355002539,0.7246871970081721,-0.01671360635301722,0.8257828950881958,1000
mistral7b_v03,mmlu_all,777,final,0.7414008033611893,0.7533127106514613,0.7358142111824184,-0.005586592178770888,0.8242122530937195,1000
mistral7b_v03,mmlu_all,777,all,0.7414008033611893,0.7443556950921094,0.7274574080059097,-0.013943395355279553,0.7983493804931641,1000
mistral7b_v03,mmlu_all,2025,early,0.7723348261692599,0.7070963571725379,0.7624082367606999,-0.00992658940855995,0.8846110105514526,1000
mistral7b_v03,mmlu_all,2025,middle,0.7723348261692599,0.7708573803037999,0.7831848192437325,0.010849993074472652,0.8029552698135376,1000
mistral7b_v03,mmlu_all,2025,late,0.7723348261692599,0.7573756867814765,0.7617618541945611,-0.010572971974698753,0.8246882557868958,1000
mistral7b_v03,mmlu_all,2025,final,0.7723348261692599,0.7542822845006695,0.7599612170460316,-0.012373609123228269,0.8190227150917053,1000
mistral7b_v03,mmlu_all,2025,all,0.7723348261692599,0.7522507964356618,0.7492959047047416,-0.023038921464518247,0.800712525844574,1000
olmo2_7b_instruct,arc_challenge,42,early,0.8377525252525253,0.6477272727272727,0.8226010101010102,-0.015151515151515138,0.8388435244560242,299
olmo2_7b_instruct,arc_challenge,42,middle,0.8377525252525253,0.711489898989899,0.8194444444444444,-0.018308080808080884,0.7989944219589233,299
olmo2_7b_instruct,arc_challenge,42,late,0.8377525252525253,0.7159090909090909,0.7695707070707072,-0.06818181818181812,0.8118909597396851,299
olmo2_7b_instruct,arc_challenge,42,final,0.8377525252525253,0.8181818181818182,0.8282828282828283,-0.009469696969697017,0.7480911612510681,299
olmo2_7b_instruct,arc_challenge,42,all,0.8377525252525253,0.8345959595959597,0.8434343434343433,0.00568181818181801,0.7503740191459656,299
olmo2_7b_instruct,arc_challenge,7,early,0.7108585858585859,0.5315656565656566,0.702020202020202,-0.008838383838383868,0.8374533653259277,299
olmo2_7b_instruct,arc_challenge,7,middle,0.7108585858585859,0.5845959595959597,0.634469696969697,-0.07638888888888884,0.7999076843261719,299
olmo2_7b_instruct,arc_challenge,7,late,0.7108585858585859,0.6862373737373737,0.6950757575757576,-0.015782828282828287,0.8138712644577026,299
olmo2_7b_instruct,arc_challenge,7,final,0.7108585858585859,0.75,0.7140151515151515,0.0031565656565656353,0.7499723434448242,299
olmo2_7b_instruct,arc_challenge,7,all,0.7108585858585859,0.6767676767676768,0.6641414141414141,-0.04671717171717171,0.751315712928772,299
olmo2_7b_instruct,arc_challenge,123,early,0.7525252525252525,0.3888888888888889,0.6963383838383838,-0.05618686868686873,0.8413152098655701,299
olmo2_7b_instruct,arc_challenge,123,middle,0.7525252525252525,0.6224747474747476,0.6672979797979798,-0.08522727272727271,0.8014822006225586,299
olmo2_7b_instruct,arc_challenge,123,late,0.7525252525252525,0.7481060606060607,0.7720959595959597,0.019570707070707183,0.8143000602722168,299
olmo2_7b_instruct,arc_challenge,123,final,0.7525252525252525,0.7285353535353536,0.7544191919191918,0.0018939393939393367,0.7529587149620056,299
olmo2_7b_instruct,arc_challenge,123,all,0.7525252525252525,0.6571969696969697,0.69760101010101,-0.05492424242424243,0.7531510591506958,299
olmo2_7b_instruct,arc_challenge,777,early,0.7935606060606061,0.6003787878787878,0.8327020202020202,0.039141414141414144,0.8409196734428406,299
olmo2_7b_instruct,arc_challenge,777,middle,0.7935606060606061,0.6849747474747474,0.759469696969697,-0.03409090909090906,0.7993242740631104,299
olmo2_7b_instruct,arc_challenge,777,late,0.7935606060606061,0.8156565656565656,0.8169191919191919,0.023358585858585856,0.812709391117096,299
olmo2_7b_instruct,arc_challenge,777,final,0.7935606060606061,0.8282828282828283,0.8131313131313131,0.019570707070707072,0.7497780323028564,299
olmo2_7b_instruct,arc_challenge,777,all,0.7935606060606061,0.8118686868686869,0.8219696969696969,0.02840909090909083,0.7518652677536011,299
olmo2_7b_instruct,arc_challenge,2025,early,0.8440656565656566,0.5410353535353536,0.7531565656565657,-0.09090909090909083,0.8382417559623718,299
olmo2_7b_instruct,arc_challenge,2025,middle,0.8440656565656566,0.6868686868686867,0.7386363636363636,-0.10542929292929293,0.7986652851104736,299
olmo2_7b_instruct,arc_challenge,2025,late,0.8440656565656566,0.7455808080808081,0.7411616161616161,-0.10290404040404044,0.8102499842643738,299
olmo2_7b_instruct,arc_challenge,2025,final,0.8440656565656566,0.7859848484848484,0.7657828282828283,-0.07828282828282829,0.7487847208976746,299
olmo2_7b_instruct,arc_challenge,2025,all,0.8440656565656566,0.7720959595959596,0.7626262626262627,-0.08143939393939392,0.7492986917495728,299
olmo2_7b_instruct,commonsenseqa,42,early,0.7601894131574498,0.5017193753875642,0.725463667625007,-0.03472574553244279,0.7283622026443481,1000
olmo2_7b_instruct,commonsenseqa,42,middle,0.7601894131574498,0.6858334742657421,0.7620497209538305,0.001860307796380689,0.6994739770889282,1000
olmo2_7b_instruct,commonsenseqa,42,late,0.7601894131574498,0.7795817126106318,0.7950279046169456,0.0348384914594958,0.7761048078536987,1000
olmo2_7b_instruct,commonsenseqa,42,final,0.7601894131574498,0.7432211511359151,0.7632899261514178,0.003100512993967963,0.6381132006645203,1000
olmo2_7b_instruct,commonsenseqa,42,all,0.7601894131574498,0.7692090873217204,0.7784542533400981,0.01826484018264829,0.64557945728302,1000
olmo2_7b_instruct,commonsenseqa,7,early,0.7627825694796775,0.5227464907830205,0.7303117424883026,-0.032470826991374935,0.7264106273651123,1000
olmo2_7b_instruct,commonsenseqa,7,middle,0.7627825694796775,0.6466542646146908,0.7101302215457468,-0.0526523479339307,0.6985008716583252,1000
olmo2_7b_instruct,commonsenseqa,7,late,0.7627825694796775,0.7313828287953097,0.7242798353909464,-0.03850273408873106,0.7740044593811035,1000
olmo2_7b_instruct,commonsenseqa,7,final,0.7627825694796775,0.7134562263938216,0.726027397260274,-0.0367551722194035,0.6352005004882812,1000
olmo2_7b_instruct,commonsenseqa,7,all,0.7627825694796775,0.7171768419865833,0.7084390326399458,-0.0543435368397317,0.6435016393661499,1000
olmo2_7b_instruct,commonsenseqa,123,early,0.7910254242065505,0.5177292970291448,0.7423191837194881,-0.0487062404870624,0.7293092012405396,1000
olmo2_7b_instruct,commonsenseqa,123,middle,0.7910254242065505,0.6540954958002142,0.7537628953154067,-0.03726252889114379,0.6978351473808289,1000
olmo2_7b_instruct,commonsenseqa,123,late,0.7910254242065505,0.7727042110603755,0.7889396245560629,-0.0020857996504876075,0.7779392600059509,1000
olmo2_7b_instruct,commonsenseqa,123,final,0.7910254242065505,0.748576582670951,0.7661085743277525,-0.024916849878798053,0.6397403478622437,1000
olmo2_7b_instruct,commonsenseqa,123,all,0.7910254242065505,0.7561305597835278,0.780483680027059,-0.010541744179491497,0.6472690105438232,1000
olmo2_7b_instruct,commonsenseqa,777,early,0.7781723885224646,0.5052708720897457,0.7358926658774452,-0.042279722645019446,0.7271852493286133,1000
olmo2_7b_instruct,commonsenseqa,777,middle,0.7781723885224646,0.6642426292350189,0.7583291053610688,-0.01984328316139583,0.6989350914955139,1000
olmo2_7b_instruct,commonsenseqa,777,late,0.7781723885224646,0.7764248266531372,0.7847116522915609,0.006539263769096304,0.7739547491073608,1000
olmo2_7b_instruct,commonsenseqa,777,final,0.7781723885224646,0.7765939455437172,0.7857827385985681,0.007610350076103445,0.6352415084838867,1000
olmo2_7b_instruct,commonsenseqa,777,all,0.7781723885224646,0.7630080613337844,0.7732679406956424,-0.0049044478268222,0.6442499160766602,1000
olmo2_7b_instruct,commonsenseqa,2025,early,0.7685326117594004,0.5502001240205198,0.7481255989627373,-0.020407012796663015,0.7308083772659302,1000
olmo2_7b_instruct,commonsenseqa,2025,middle,0.7685326117594004,0.6578724843565026,0.7469981396922036,-0.02153447206719672,0.6983799934387207,1000
olmo2_7b_instruct,commonsenseqa,2025,late,0.7685326117594004,0.748745701561531,0.7768758103613507,0.008343198601950319,0.7766039967536926,1000
olmo2_7b_instruct,commonsenseqa,2025,final,0.7685326117594004,0.7230396301933594,0.7546648627318338,-0.0138677490275666,0.6380488872528076,1000
olmo2_7b_instruct,commonsenseqa,2025,all,0.7685326117594004,0.7362309036586053,0.7638536557866847,-0.004678955972715615,0.646339476108551,1000
olmo2_7b_instruct,hellaswag,42,early,0.7483852583586627,0.6104673252279635,0.7575037993920972,0.009118541033434568,0.7879568934440613,1000
olmo2_7b_instruct,hellaswag,42,middle,0.7483852583586627,0.593987462006079,0.7263487841945288,-0.0220364741641339,0.7450382709503174,1000
olmo2_7b_instruct,hellaswag,42,late,0.7483852583586627,0.7419737841945289,0.7813924772036474,0.0330072188449847,0.7734641432762146,1000
olmo2_7b_instruct,hellaswag,42,final,0.7483852583586627,0.7536094224924011,0.7907009878419453,0.04231572948328266,0.7223992347717285,1000
olmo2_7b_instruct,hellaswag,42,all,0.7483852583586627,0.7320478723404256,0.7652450607902735,0.016859802431610893,0.7018375396728516,1000
olmo2_7b_instruct,hellaswag,7,early,0.6905870060790275,0.6239551671732522,0.6946713525835867,0.004084346504559244,0.7904231548309326,1000
olmo2_7b_instruct,hellaswag,7,middle,0.6905870060790275,0.5919927811550152,0.6786664133738601,-0.011920592705167321,0.7454612255096436,1000
olmo2_7b_instruct,hellaswag,7,late,0.6905870060790275,0.6624715045592705,0.6902070668693009,-0.00037993920972656525,0.7749918103218079,1000
olmo2_7b_instruct,hellaswag,7,final,0.6905870060790275,0.7157579787234042,0.7209346504559271,0.03034764437689963,0.7242347002029419,1000
olmo2_7b_instruct,hellaswag,7,all,0.6905870060790275,0.6900645896656534,0.709488981762918,0.018901975683890515,0.7037391662597656,1000
olmo2_7b_instruct,hellaswag,123,early,0.6894946808510638,0.6309365501519757,0.7145231762917933,0.025028495440729492,0.7897342443466187,1000
olmo2_7b_instruct,hellaswag,123,middle,0.6894946808510638,0.652830547112462,0.7196998480243162,0.03020516717325239,0.7448488473892212,1000
olmo2_7b_instruct,hellaswag,123,late,0.6894946808510638,0.7603058510638299,0.7719414893617021,0.08244680851063835,0.7759094834327698,1000
olmo2_7b_instruct,hellaswag,123,final,0.6894946808510638,0.7332826747720365,0.7376994680851064,0.048204787234042645,0.7234984636306763,1000
olmo2_7b_instruct,hellaswag,123,all,0.6894946808510638,0.7371770516717326,0.7347074468085106,0.04521276595744683,0.7031445503234863,1000
olmo2_7b_instruct,hellaswag,777,early,0.7209821428571428,0.6202032674772036,0.7312879939209727,0.010305851063829863,0.7891947031021118,1000
olmo2_7b_instruct,hellaswag,777,middle,0.7209821428571428,0.6145516717325227,0.7020326747720363,-0.018949468085106447,0.7424933910369873,1000
olmo2_7b_instruct,hellaswag,777,late,0.7209821428571428,0.720934650455927,0.721931990881459,0.0009498480243161911,0.7754446268081665,1000
olmo2_7b_instruct,hellaswag,777,final,0.7209821428571428,0.7127184650455927,0.7383643617021278,0.01738221884498503,0.724878191947937,1000
olmo2_7b_instruct,hellaswag,777,all,0.7209821428571428,0.724354103343465,0.7327602583586625,0.011778115501519748,0.7027042508125305,1000
olmo2_7b_instruct,hellaswag,2025,early,0.6916318389057751,0.5845364741641338,0.6973784194528875,0.005746580547112412,0.791006863117218,1000
olmo2_7b_instruct,hellaswag,2025,middle,0.6916318389057751,0.6263297872340426,0.711673632218845,0.02004179331306999,0.7454313635826111,1000
olmo2_7b_instruct,hellaswag,2025,late,0.6916318389057751,0.7108662613981763,0.7408339665653496,0.049202127659574546,0.7753938436508179,1000
olmo2_7b_instruct,hellaswag,2025,final,0.6916318389057751,0.6961436170212766,0.7282009878419453,0.03656914893617025,0.7240689396858215,1000
olmo2_7b_instruct,hellaswag,2025,all,0.6916318389057751,0.695573708206687,0.7274411094224924,0.03580927051671734,0.7037535309791565,1000
olmo2_7b_instruct,mmlu_all,42,early,0.7651178451178452,0.6474971941638608,0.7378675645342312,-0.027250280583614006,0.8290936946868896,1000
olmo2_7b_instruct,mmlu_all,42,middle,0.7651178451178452,0.7185185185185186,0.7529517396184063,-0.012166105499438862,0.7834439277648926,1000
olmo2_7b_instruct,mmlu_all,42,late,0.7651178451178452,0.7516947250280583,0.7639955106621772,-0.001122334455668006,0.754391610622406,1000
olmo2_7b_instruct,mmlu_all,42,final,0.7651178451178452,0.7759820426487093,0.7825813692480358,0.01746352413019059,0.6663005352020264,1000
olmo2_7b_instruct,mmlu_all,42,all,0.7651178451178452,0.7517845117845118,0.7612570145903479,-0.0038608305274973054,0.719103217124939,1000
olmo2_7b_instruct,mmlu_all,7,early,0.7732884399551067,0.6873176206509538,0.7489113355780023,-0.024377104377104386,0.8304783701896667,1000
olmo2_7b_instruct,mmlu_all,7,middle,0.7732884399551067,0.7314029180695848,0.7571268237934905,-0.016161616161616155,0.7806673049926758,1000
olmo2_7b_instruct,mmlu_all,7,late,0.7732884399551067,0.7661952861952863,0.7770594837261504,0.0037710437710437583,0.7559782862663269,1000
olmo2_7b_instruct,mmlu_all,7,final,0.7732884399551067,0.7647586980920315,0.7654769921436587,-0.007811447811447936,0.6687220335006714,1000
olmo2_7b_instruct,mmlu_all,7,all,0.7732884399551067,0.7727946127946128,0.774006734006734,0.0007182940516273773,0.7200583219528198,1000
olmo2_7b_instruct,mmlu_all,123,early,0.7134455667789001,0.6453872053872054,0.7235465768799102,0.010101010101010055,0.8379677534103394,1000
olmo2_7b_instruct,mmlu_all,123,middle,0.7134455667789001,0.7012345679012345,0.7283501683501684,0.014904601571268272,0.786729633808136,1000
olmo2_7b_instruct,mmlu_all,123,late,0.7134455667789001,0.7287542087542087,0.7328395061728395,0.019393939393939408,0.7561925649642944,1000
olmo2_7b_instruct,mmlu_all,123,final,0.7134455667789001,0.7163636363636363,0.7134904601571268,4.4893378226662506e-05,0.6700631380081177,1000
olmo2_7b_instruct,mmlu_all,123,all,0.7134455667789001,0.7180695847362515,0.7221997755331089,0.008754208754208737,0.7265270352363586,1000
olmo2_7b_instruct,mmlu_all,777,early,0.7631874298540966,0.66006734006734,0.7493602693602694,-0.01382716049382715,0.8324767351150513,1000
olmo2_7b_instruct,mmlu_all,777,middle,0.7631874298540966,0.7144332210998877,0.7357575757575757,-0.027429854096520878,0.7839541435241699,1000
olmo2_7b_instruct,mmlu_all,777,late,0.7631874298540966,0.7605387205387206,0.7544781144781144,-0.008709315375982185,0.7553765773773193,1000
olmo2_7b_instruct,mmlu_all,777,final,0.7631874298540966,0.7554657687991021,0.7579797979797979,-0.005207631874298735,0.6706197261810303,1000
olmo2_7b_instruct,mmlu_all,777,all,0.7631874298540966,0.7377328843995511,0.7369696969696969,-0.026217732884399658,0.7235814332962036,1000
